Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,target
ec2_cpu_utilization_ac20cd,0.9802456,-0.8264111,0.17160872,0.1283098,0.29058257,-1.0759447,-0.7077011,0.8490866,-0.27083412,0.7414831,-2.7179463,2.0445242,-0.9325155,-1.4880346,0.8067142,0.062429234,0.021875698,1.5063436,1.0688447,0.035143528,-0.24529013,-1.7742068,-0.345767,1.9098327,-0.5201707,-2.0783954,-1.295603,1.2390325,-0.7033608,-0.1285859,-0.84399277,0.15710251,1
ec2_cpu_utilization_fe7f93,1.2485325,-1.6697873,1.2640891,-0.07453563,-0.37628597,-1.0270468,-1.3255489,1.2461481,0.88351303,0.025596336,-1.2123755,0.3486017,-2.218223,-1.1455756,1.7642107,0.043936945,0.18016407,-0.124622405,0.5845287,1.0480813,-0.01454442,-0.54909366,-0.0029917248,1.6678424,-0.8611872,-1.5161605,-1.2436285,0.43418685,0.34700888,-0.032280978,-1.2057229,1.4647532,2
ec2_network_in_257a54,-0.88510126,0.7373044,-0.44816843,1.3091669,-1.0500703,0.61628675,-0.8424952,-0.6447777,0.8793217,2.186678,-2.7842274,2.6802683,-1.0315225,-1.3157725,0.97072107,-0.31822687,0.553059,2.167755,-1.214799,0.11330336,-0.20577073,-0.4795694,1.0235404,-0.7289914,-1.8073677,-0.630224,-2.8977244,1.5170022,1.4310273,-1.57583,-2.2089317,-0.041890446,1
elb_request_count_8c0756,0.78224206,-1.4331563,1.8567576,1.7027602,-1.5802913,-0.7408234,-1.9448518,1.0811683,2.116042,-2.553276,0.20319411,0.5969415,-2.1431475,-1.3241185,3.4083602,0.05036237,2.2549345,-0.11624245,-0.35709864,1.5855207,1.184705,-0.3067168,0.67474014,2.6657073,-1.625639,-2.9980955,-1.36121,0.3008778,1.427681,1.1016307,-2.1536994,2.213959,0
exchange-2_cpc_results,2.5622857,-2.6131668,2.309253,2.2273016,-1.5185778,-1.7065619,-3.0607631,1.1979176,3.5943987,-4.0027666,-1.1481102,2.5223167,-3.2061334,-1.7008569,5.778881,0.9531108,2.8034265,0.9631804,0.5086457,1.6921936,2.4568052,-0.9642711,-0.035655163,5.1686726,-2.4226892,-4.1137347,-1.4278728,0.8068588,2.1010728,2.5847483,-2.6298542,2.4425137,4
exchange-2_cpm_results,2.5818813,-2.727746,2.5635517,2.6639578,-1.6962341,-1.8731449,-3.030871,1.2244492,3.5642614,-4.4233875,-1.2536412,2.8408074,-3.304946,-1.7844044,6.08158,1.0728545,2.9769988,1.296826,0.729673,1.6488125,2.76044,-1.2529975,-0.068685636,5.6383944,-2.5436604,-4.538188,-1.5684705,0.9389706,2.333315,2.957393,-2.8081472,2.5113757,0
exchange-3_cpc_results,2.0327542,-1.9845421,1.6264417,0.25667855,-0.5283051,-1.5480826,-1.9019176,0.8713627,0.52738756,0.22426854,-2.4319134,2.2730243,-1.2545233,-0.58709425,1.5752428,-0.019811299,0.5325554,1.7143639,2.1072526,0.8253828,-0.78486145,-1.3866299,-1.0038618,3.6051314,-1.2130314,-1.9976023,-1.1869149,2.6028433,-0.4811572,0.3060543,-1.4090828,0.50091064,4
exchange-4_cpc_results,1.1980695,-1.5638748,1.5236684,0.2422938,-1.1464124,-0.71188504,-2.152342,0.26151106,1.5844246,-1.5339534,-0.4637582,1.866992,-1.4111277,0.25345418,2.643633,0.8485875,0.755485,0.8246906,1.2521487,1.6745491,0.8480612,-0.112959385,0.011392929,3.4951615,-1.3895122,-1.3686419,-0.4601726,0.88474095,1.1081729,1.6172626,-0.99456424,0.74179894,4
grok_asg_anomaly,0.82252985,-0.83927417,0.6984682,0.3747629,-0.8686832,-1.0109776,-0.35083482,0.96700084,-0.37073523,-0.07365454,-0.56827885,0.05029282,-1.5393946,-1.1397873,0.39637387,-0.41438472,0.033376075,0.19921575,0.74245507,0.62388104,0.73844266,-0.56690097,-0.49481577,0.7627468,-0.611934,-1.2361163,-0.93916607,0.06413625,0.320343,0.012916874,-0.93223226,0.87586707,0
iio_us-east-1_i-a2eb1cd9_NetworkIn,1.0012596,-0.28251824,0.9543524,0.80490637,-0.87574613,-0.72090733,-0.8549783,0.2768977,0.36984834,-0.46006852,-0.22740932,0.90109664,-0.6117896,0.31822667,0.8052308,-0.13786948,0.9115248,0.34973118,0.8400119,0.9974871,-0.107515186,0.0025914423,0.0063200817,2.5157518,-0.28148183,-0.7465883,-0.07746397,1.4999666,0.6635914,0.77314454,-0.38525382,-0.15656422,4
occupancy_t4013,1.9336581,-1.7705703,1.6427971,0.49550915,-0.62927705,-1.6782415,-1.2925338,1.1860983,0.77269655,0.4015446,-1.7919978,0.6477354,-2.0846477,-1.0579998,1.8239739,-0.6123859,0.6693177,0.4745535,1.1015651,0.97149944,-0.81062245,-0.54420865,-0.15831274,2.6009443,-0.6098593,-1.778987,-1.0857788,1.3023397,0.31780678,0.034231745,-1.0551298,1.114961,1
rds_cpu_utilization_cc0c53,0.08231887,-1.0086578,1.025697,0.30040327,-1.1119813,0.27328977,-1.4530437,0.57198656,1.4899254,-1.5248157,0.034578368,0.829221,-1.3782568,-0.32549435,2.5958903,0.5117119,0.6854026,0.11102322,-0.10609979,1.0700412,1.08048,0.27745548,0.9901652,1.6704626,-1.3194605,-1.7064648,-0.49775967,-0.48476186,1.0340133,1.0491412,-1.1570641,1.3646884,0
rds_cpu_utilization_e47b3b,-0.97939557,-1.8416578,2.3872888,2.8722463,-3.013472,0.38433954,-1.4356657,1.6841925,1.994351,-4.6820254,-0.31674075,2.315901,-2.7523298,-2.2105198,5.0825906,0.5653894,1.8902067,2.2290363,0.6551109,-0.1303344,3.6591537,-0.3564305,1.0420496,3.187213,-3.1896935,-5.3188524,-0.9482583,-1.443679,2.2952511,1.4860446,-3.3697395,2.7061026,2
rogue_agent_key_updown,0.13908595,0.37201083,-0.4919239,0.71286696,-1.2023299,-0.43691957,-0.046184808,0.7664652,-0.8479691,1.1479526,-1.5384755,0.48543626,-1.2129266,-0.8070093,0.17246667,-1.0697032,0.013183467,0.33380413,0.58080983,0.076964945,0.6878275,-1.2930859,-0.17349005,0.26607415,-1.463935,-1.038453,-1.0180514,1.078737,0.24902715,-0.53462046,-0.99613816,0.13342114,0
speed_6005,1.2989491,-2.1395004,2.202059,1.4018716,-2.2451668,-2.3324444,-1.7380484,1.8418858,1.093124,-1.57216,0.35176092,0.75528866,-2.9735332,-2.0851257,2.7490816,-1.3394878,1.9283643,1.4993994,1.6768751,2.284767,-0.3943123,-0.3458793,-0.20359442,3.5419712,-1.0008571,-3.0452654,-1.281378,1.1240766,0.11285652,-0.6187243,-2.2742887,1.5923094,0
speed_t4013,0.6589654,-0.0375496,0.44480598,2.1419716,-1.1292189,-1.3857641,0.85826284,2.8024712,-0.14546026,-2.3501651,-0.7003268,1.9089603,0.42427078,0.15766546,-0.086701766,0.3241689,1.2566109,1.6348883,1.9610974,2.0444808,1.3398429,-0.81942934,-0.9622125,4.2951264,-0.9250397,-2.4934428,0.094430745,2.693608,0.34777546,1.569812,-2.0062287,-0.63776964,1
TravelTime_387,0.73716784,-0.85736316,1.4265044,0.6033797,-0.61198515,-0.9475682,-1.1578405,0.3958307,0.45809042,-0.4046578,-0.2524512,0.0048169717,-1.0189638,-0.43187225,1.3285117,-0.4624434,0.9449626,-0.07528236,0.3785309,0.87706697,-0.48168093,-0.3048844,0.61314005,1.5323675,-0.24545276,-1.108675,-0.5943682,0.7687512,0.8268995,0.32244265,-0.4131411,0.59770536,0
Twitter_volume_AMZN,0.11444126,0.3178776,-1.0861645,0.04151368,-1.6295677,-2.0738215,-0.41574946,3.5401847,-0.7794558,1.6448095,-3.1726158,-0.08381307,-3.7387867,-3.5522678,-0.76509833,-1.4553181,-0.065056294,-0.27726138,0.6718741,0.6882599,3.0945733,-2.1979356,-0.24906799,0.107568525,-3.922728,-3.7598517,-2.6454105,0.35633448,-0.056850463,-0.51343477,-2.789176,1.8380984,0
Twitter_volume_CRM,0.34318078,-0.35841656,-0.39923742,0.12186396,-0.9122679,-1.9880173,-1.1498932,3.7851405,-0.13367613,1.2429842,-3.7445965,-0.067243695,-3.5553184,-3.60496,-0.42923105,-1.1753665,0.6479092,-0.4416384,0.15341942,0.51010484,2.267226,-2.4124756,-0.14039314,-0.030329892,-4.1738973,-3.9332128,-2.5108416,1.0036538,-0.06308823,-0.76092017,-2.877965,1.9236902,1
Twitter_volume_GOOG,0.5402319,-1.1830599,0.64624715,0.048766643,-1.006852,-1.5907631,-2.0046399,3.726682,0.9217684,0.059178025,-3.0234454,0.20066881,-3.8756642,-3.4136095,0.1419602,-0.92184114,1.2035391,-0.9344637,-0.6054459,0.88164544,2.2103398,-1.8920327,0.56930184,0.06630609,-4.204507,-4.1335526,-2.7257497,0.95982534,-0.02422721,-0.69502044,-3.4884443,2.502015,0
Twitter_volume_IBM,-0.1852392,-0.8533407,0.11932903,-0.4830304,-0.746501,-1.5823225,-1.4737991,3.8300576,1.0855545,0.8196069,-3.2012765,0.18504624,-3.7779055,-3.1071808,0.36866546,-0.3907118,0.4864578,-0.82558674,-0.29783297,0.9099339,1.8323092,-2.0559676,1.1042887,0.3962482,-4.177873,-3.6910706,-2.5373554,1.0717628,0.08278896,-0.765259,-2.9907718,2.3791125,1
Twitter_volume_KO,-0.14789024,-0.03366809,-0.8491683,-0.26117405,-0.8260899,-1.4539639,-1.218239,3.752706,-0.0068657342,1.8583101,-4.3891616,0.039321914,-2.9378338,-3.399086,-0.77463514,-0.88982844,0.7500733,-0.6532108,-0.16195726,-0.0033744173,1.982547,-2.6095996,0.18171662,-0.44340354,-4.7701283,-3.8898225,-2.188894,1.4755443,0.00410223,-0.89959383,-2.7633443,1.6714711,1
Twitter_volume_PFE,0.82522935,-0.84851724,-0.024561193,-0.3703455,-1.2389349,-2.0246916,-1.5049134,4.0135894,-0.019448746,1.3078034,-3.184368,0.16379403,-4.218585,-3.946842,-0.52878076,-1.1704888,0.8281521,-0.5088855,0.2928226,1.0654548,1.9303173,-2.081829,0.19096327,0.21754643,-3.970761,-3.9757826,-2.2788873,0.6386121,-0.7060205,-0.8553876,-3.0844274,2.158644,0
Yahoo_A1real_1_data,2.00411,-1.8503507,1.9556853,0.7390294,-1.2541595,-2.0254061,-1.6705878,0.7342344,1.327423,-0.9815039,-0.94053346,0.9591667,-2.0139413,-0.34288746,2.2047012,-0.35230532,0.9880167,0.38475424,1.5533344,1.6767931,0.10843666,-0.5329377,-0.4903146,3.580697,-1.0618516,-1.6506251,-0.8438855,1.5335982,1.0250345,0.80578583,-1.2929385,1.1475433,4
Yahoo_A1real_2_data,0.5151461,0.6124821,-0.271099,0.8581943,-1.7167506,0.982651,-0.35494956,0.5910226,0.33519208,0.3817571,-0.97147036,1.9860511,0.5316449,1.5071436,0.17939825,0.060629126,0.3166921,1.2274483,1.4667034,0.4931887,-0.41204378,1.6555668,-1.1726741,2.8560855,-0.941715,-0.94132745,1.5353581,2.1871583,-0.85602605,0.093734786,-1.4165213,-0.48991856,4
Yahoo_A1real_3_data,0.015525367,0.8882921,0.73566115,2.8713076,-4.341181,-0.010653059,1.3429457,3.6599965,-1.0452832,-2.6305315,1.4770956,1.8702462,-0.4830963,1.319872,-0.8651317,-2.2555523,0.7150189,1.6723762,2.08665,2.5801785,1.66698,1.4319196,-1.9480263,4.6101375,-0.58064944,-3.5315895,1.7998341,3.1785398,-1.0561284,0.03624904,-4.1150045,-0.8375463,4
Yahoo_A1real_6_data,0.3683721,0.14276113,0.7163154,2.2575595,-2.1004043,-0.8652925,0.7089157,2.7680588,-0.49373633,-2.6008084,0.19966327,1.9650564,0.43940818,0.9607672,-0.19208357,-0.054972682,1.0238315,1.7262924,2.2178867,2.3192625,1.4276547,-0.15573491,-1.1531659,4.491215,-0.831521,-2.4066303,0.8895872,2.9976842,0.22312607,1.4429073,-2.2394218,-0.9173622,4
Yahoo_A1real_7_data,0.9424884,-0.14755839,0.47340018,1.157684,-0.9735619,0.20283403,-1.0561746,0.27597854,0.18007348,0.33607152,-1.4908195,1.5999284,0.27415025,0.89962256,0.19907458,-0.00088011473,0.4862731,0.8137358,1.4968544,0.13200991,-0.05244454,0.09329148,-1.298708,2.6640658,-0.9540415,-1.1023808,0.306477,2.6794324,-0.3695849,0.6088767,-0.8596152,-0.7376879,4
Yahoo_A1real_8_data,0.85725975,-1.2912837,1.1186194,0.13401881,-0.56132,-1.1012291,-1.845354,-0.0062911217,0.025698243,-0.22929472,-1.5720855,2.28678,-0.37216514,-0.44606018,1.2267042,0.35528064,0.48869312,1.610363,1.6992202,0.26852107,-0.5059468,-1.2593889,-0.57635325,2.7800057,-0.5712444,-1.5629336,-0.5575286,2.028964,-0.10817762,0.20270982,-0.5080744,-0.2626554,0
Yahoo_A1real_10_data,2.565114,-3.372677,0.89042246,-0.14625579,-4.506712,-2.8411462,-4.5502768,2.2848625,5.3036346,-1.3008666,-1.764537,3.7403185,-4.385433,-3.085412,4.6368275,2.8288488,6.3029494,2.0800328,3.6422029,5.661175,1.135906,-3.8307705,2.8069878,10.36533,-8.471841,-3.2074358,-1.8650963,3.0449374,0.9831413,3.7605848,-0.7831343,2.7774475,4
Yahoo_A1real_11_data,1.1372869,-0.7958278,1.2175794,0.74850106,-1.2594702,-0.66815984,-0.7582676,0.40320584,0.22697777,-0.8777072,-0.6592724,1.7746038,-0.3669213,0.79282206,0.8822756,0.21749254,-0.0060294336,1.1204406,2.1179883,1.0838071,0.55523103,-0.28383407,-1.3811189,3.125956,-0.7708152,-1.2118348,0.13049074,2.0611975,0.2859557,0.85591,-1.51258,0.16176721,2
Yahoo_A1real_12_data,0.8002071,-0.49713728,0.95684946,0.7614302,-0.72455865,-0.537718,-1.1559285,0.34211627,0.082658045,-0.48158655,-0.89861923,1.5298386,0.020652205,0.38250378,0.5385644,0.21374919,0.8563108,0.8664462,1.3528895,0.55614734,-0.19931936,-0.52387655,-0.64547515,2.8104832,-0.5904688,-1.2204272,-0.026618363,2.072585,-0.00993073,0.74071306,-0.67201924,-0.4186199,4
Yahoo_A1real_13_data,-0.40667912,0.53908753,0.93433774,2.362556,-3.2789571,-0.4322006,0.9943937,3.0031261,-1.1643792,-2.8675635,0.5646943,2.2449012,0.3330869,1.0255667,-0.36623242,-0.8578047,0.42698598,2.5570934,2.4465754,2.7261436,1.9301426,-0.016178768,-1.4476671,4.763068,-0.6653662,-3.207024,1.1040444,2.8421087,-0.04787466,1.1378391,-2.967668,-0.99695796,4
Yahoo_A1real_19_data,2.9139023,-2.6577842,2.2532656,1.094361,-0.5467698,-2.6597786,-2.4437687,0.9525412,1.5870949,-1.0498091,-2.6126547,2.594852,-2.7600875,-1.555737,3.1316152,0.030162536,1.541012,1.6438924,1.5827652,0.81223255,-0.05546878,-1.7149488,-0.7012672,4.347459,-1.1779052,-2.9298036,-1.6555718,2.450414,0.5544517,0.7897572,-1.5960321,1.0017755,4
Yahoo_A1real_20_data,1.3539869,-1.452142,1.435453,0.22947526,-0.98953766,-1.4597908,-1.6827308,0.24008517,0.027522394,-0.2601531,-1.4182398,1.5639555,-1.1657665,-0.38675418,1.3534951,-0.08368611,0.15327853,1.1454921,1.8894738,0.6626192,-0.01198037,-0.87215936,-0.95506793,2.8052297,-0.6208037,-1.5124694,-0.5441849,1.6391575,0.31960604,0.26655826,-0.7538052,0.40522423,4
Yahoo_A1real_21_data,1.7807986,-1.6385525,1.0388875,0.21235943,-0.23363432,-1.2918508,-1.9893708,0.6032197,0.22060408,0.54817796,-3.0901406,2.9890854,-0.5846334,-0.7516557,1.4223945,0.28196687,0.5344767,2.1467018,2.4751031,0.43505743,-0.89217365,-1.5737251,-1.1451874,3.9799595,-1.1104647,-2.3332386,-1.0986263,2.7036834,-0.99974453,0.2565765,-1.1556884,0.07890828,0
Yahoo_A1real_22_data,1.3653218,-0.9578416,1.0239842,0.43632782,-0.9663276,-1.4410433,-1.121236,0.48492914,0.16532254,-0.12385881,-0.94856304,1.1495514,-1.168179,-0.4293549,1.1618052,-0.3224776,0.5137365,0.7765731,1.5557226,0.85308075,-0.20481755,-0.2847846,-0.3702075,2.7968585,-0.21095341,-1.219656,-0.17061077,1.2787707,0.48672268,0.27674183,-0.38555247,0.113227874,2
Yahoo_A1real_23_data,2.298904,-1.625299,1.8999429,0.56209075,-1.1121553,-2.4174788,-1.6130197,0.7236197,0.43474525,-0.49334258,-2.114884,1.921799,-2.226153,-0.66145945,2.11183,-0.06494501,0.22643743,1.3217914,2.29325,1.083547,0.4129362,-0.95299834,-0.7316756,4.051526,-0.7173119,-2.1060998,-0.6862366,1.5207121,1.0514244,1.0347831,-1.2491137,0.84545964,4
Yahoo_A1real_26_data,0.7683481,-0.28268427,0.98801124,1.6004351,-1.4853868,-0.8015757,-0.24455407,1.4763364,-0.16074267,-1.7160528,-0.3443937,1.8182027,0.2646808,0.84961975,0.30651233,0.22017914,0.8348907,1.1924787,2.095698,1.5979253,0.85098726,-0.5251148,-1.1800904,3.9420629,-0.89351654,-1.7700022,0.22003654,2.7202508,0.13316974,1.3624055,-1.7032536,-0.4725764,2
Yahoo_A1real_27_data,0.26447496,0.31977287,0.7470809,2.078994,-1.6178226,-0.9735295,0.71295565,2.3966126,-0.6451948,-2.3107595,-0.49750373,1.9266124,0.67903584,0.7124462,-0.09202984,0.067430675,0.58672947,1.6873426,2.2589126,1.7970492,1.5203723,-0.9084319,-1.1515615,4.357081,-0.5830256,-2.545209,0.7268437,2.9038737,0.45976707,1.6446607,-2.0032089,-0.98821276,4
Yahoo_A1real_28_data,1.1050985,-0.8626822,1.4881883,1.0896213,-0.98074275,-1.2805356,-0.79897004,1.0024604,0.2978917,-1.2142539,-0.6606478,1.429363,-0.52966475,0.29473418,0.84767985,0.027854593,0.88411206,0.96389675,1.8239311,1.3003396,0.13825741,-1.051791,-0.7073135,3.3318036,-0.9307635,-1.479093,-0.11546615,2.5750713,0.4088179,0.9560033,-1.3252599,-0.041960035,2
Yahoo_A1real_29_data,0.9075983,-0.60965335,1.2271619,1.5537348,-1.0182974,-1.3741814,-0.42264634,1.6881303,0.1601808,-1.8152353,-0.6953807,1.8551564,0.048908465,0.46631977,0.5683683,0.3669346,1.2477913,1.2038766,1.9363722,1.7603208,0.47477138,-1.1031528,-0.6441846,4.0382457,-1.0587747,-1.9007921,-0.09116698,3.0073044,0.33296028,1.4884439,-1.5706296,-0.3677588,0
Yahoo_A1real_30_data,0.41081458,0.48762843,-0.07162085,1.8386341,-1.8988411,-0.4809128,0.8920534,2.03342,-0.8072325,-1.3440547,-0.17498884,1.7786009,0.3149327,0.8133447,-0.03813952,-0.40053615,0.42174286,1.4178095,2.1350617,1.5916653,1.2034994,-0.2862776,-1.1245965,3.829765,-0.6270745,-2.1439743,0.64852774,2.6433837,-0.15722246,0.9378235,-1.7160152,-0.79624945,2
Yahoo_A1real_31_data,1.2682226,0.18386056,-1.424529,1.2341055,-0.049653687,1.884343,-2.0539732,-0.31982532,0.5726301,1.2901332,-3.928215,4.156758,1.8663191,-0.6618506,0.51908076,1.9756812,2.0208287,2.485695,1.0625272,-1.246183,-1.0319417,-0.17844762,-1.5119145,2.891106,-1.5239974,-1.8915697,1.05441,2.4488826,-2.436317,1.1851823,-0.32029593,-1.4124075,2
Yahoo_A1real_32_data,0.5103906,-0.66869694,1.3605452,1.3152059,-1.609688,0.17447996,-1.1305789,0.30031702,0.38746056,-1.0975116,-0.31778288,1.7092841,-0.12819982,1.0939208,0.66775167,0.29470682,0.8801751,0.78651893,0.8843259,0.8559087,0.37925,-0.024313245,-0.7467488,2.9065816,-0.77776134,-1.4794157,0.21006018,2.2859545,0.3357378,1.1484873,-1.1201711,-0.3487898,4
Yahoo_A1real_33_data,0.8002072,-0.4971372,0.9568496,0.7614301,-0.7245583,-0.53771794,-1.1559289,0.34211618,0.08265827,-0.4815865,-0.89861935,1.5298386,0.020652153,0.3825038,0.53856456,0.21374922,0.85631084,0.86644626,1.3528893,0.55614734,-0.19931965,-0.5238764,-0.64547485,2.810483,-0.59046876,-1.220427,-0.02661834,2.0725849,-0.009930756,0.74071324,-0.6720191,-0.41861972,4
Yahoo_A1real_34_data,0.32570913,-0.7288837,1.0120299,1.0837193,-1.709904,0.43932307,-0.7115822,0.20395535,0.45428792,-0.8553437,-0.59780556,2.1270256,-0.04683359,1.2611107,0.6667803,0.5325477,0.40728018,1.393932,1.154715,0.85545504,0.59280497,0.33502167,-0.8988539,2.80333,-0.96183896,-1.2927713,0.11542827,1.8113859,0.23131928,1.0199292,-1.3213855,-0.1957559,4
Yahoo_A1real_35_data,0.758298,0.5742559,0.04277186,2.0952668,-1.303825,-0.8650721,0.8007951,2.4351976,-0.68526375,-1.7728479,-0.72124094,2.2651093,0.7981016,0.76422805,-0.1850716,-0.011898175,0.859805,1.6104496,2.5084016,1.6572173,1.2599533,-0.7755682,-1.05873,4.710127,-0.69117033,-2.4139328,0.60667664,3.3543212,-0.095792696,1.5049405,-1.7733715,-1.2109481,0
Yahoo_A1real_36_data,0.5965453,-1.1125045,1.5355211,1.4809475,-1.4078065,0.077890836,-1.4736037,0.27368426,0.62407976,-1.429393,-0.5502963,2.0228117,-0.08631514,0.8126992,0.92253655,0.86254746,1.35726,0.95906985,0.85038054,0.87924093,0.48071164,-0.51686776,-0.49078962,3.1361287,-1.0649596,-1.7230405,-0.0011640405,2.2110178,0.36210558,1.7366288,-0.9432887,-0.3529204,4
Yahoo_A1real_37_data,2.391065,-1.9241985,1.7790452,0.9760875,-1.0669321,-2.4103777,-1.3082725,0.81066275,0.72321194,-0.2145978,-1.8163507,1.5686431,-2.0342026,-0.91453016,1.7507696,-0.7329972,0.7184981,1.2720016,2.227543,1.09951,-0.34555337,-0.6434662,-0.9959976,3.8438733,-0.45811576,-2.0962791,-0.5698532,1.6791207,0.4658686,0.52135533,-1.0576972,0.46021006,4
Yahoo_A1real_38_data,2.483787,-2.256502,1.8704774,1.004135,-0.8962802,-2.657083,-2.2979789,0.9343274,0.8694399,-1.5161136,-2.1232343,3.561403,-1.8666952,-1.0964141,2.3419385,0.92707527,1.6126108,2.0692253,2.4324853,0.87501717,0.35153797,-1.9934999,-0.64930624,5.1151886,-1.1384796,-2.5754163,-0.8731451,3.0485535,0.42495143,1.3627548,-1.1622534,0.022688242,4
Yahoo_A1real_40_data,0.773114,-0.10171771,0.41290995,2.0366178,-1.4684358,-0.80372244,0.30877918,1.6591109,-0.27756864,-1.5160761,-0.27087665,1.4260833,0.1874482,0.5989682,0.020271331,0.14857645,0.78861225,0.9390411,1.7962222,1.3392206,1.2497708,-0.4559473,-1.072533,3.3853014,-0.7913287,-1.7715131,0.46923178,2.6098096,0.3356238,1.4888418,-1.2087888,-0.8057903,2
