Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,target
IOPS_396,-0.0309211962166134,0.1048023475547826,0.1489785936977093,-1.147534803841017,1.477840677397216,0.090490439955414,0.00179432577606,-0.4825071609501709,-1.034258997325523,10.461966874660476,4
IOPS_401,0.0167150835462357,0.0432383833619261,-1.0918970795224323,-0.1431589456666602,1.3490615386491165,0.090457652139121,0.0018026322873727,-0.5215636791299059,-0.9912541787323385,10.459787332329531,2
IOPS_418,-0.0476097886581582,0.0108542200629456,-0.3039407024844179,-0.9063225462912068,1.3662793328972838,0.0909231327666736,0.0017070278584233,-0.5328366603121285,-0.9149833736711516,10.46891341108841,4
IOPS_450,0.0509634328337217,0.0303808805895989,1.3142053294339926,0.0314598298895507,0.8109802482723018,0.0906743700084952,0.001744246789656,-0.510750241939403,-0.9602286004471448,10.465621344561525,4
IOPS_459,0.009456199904608,0.0083298349797322,-0.3783709669522693,-0.7937064856234053,1.1609516423888682,0.0911364887784797,0.0017232009999563,-0.5571958692784865,-0.9000606846827615,10.467497534502316,0
IOPS_46,-0.3062561233310384,0.381731630277034,-1.376097440228892,0.1062138355201232,0.7736165328067279,0.0903992324407319,0.0018005729995383,-0.5013000298587457,-1.0039836807233666,10.460315905212363,0
IOPS_478,-0.0630059195693272,0.0605026560349705,0.6461717531872717,-0.92157253235867,1.4700480476224338,0.0903402523869879,0.0018060225354197,-0.4999086276989956,-1.0116865029054296,10.459705021454427,4
IOPS_52,-0.2224749730605354,0.0550322292163017,-0.9808831748836448,-0.4626178329517247,1.0643021023137629,0.0903158776635745,0.0017877592046939,-0.478616971134138,-1.030943527566522,10.46207308450773,0
IOPS_59,-0.2663079610259424,0.1876622432809324,-0.8910591759312244,-0.7886535774219823,0.9655463968937064,0.0901762310676479,0.0018031620065423,-0.5123617702704333,-0.9907195059826286,10.45881711535611,0
IOPS_71,0.0144895503050795,0.0008438943372155,0.2585953112112915,-1.7086024501897994,1.3214012218036189,0.0916646168895364,0.0017579247746652,-0.5659852910272195,-0.9168503166143558,10.46610501253201,2
IOPS_81,-0.0338762641273686,0.0076019687051445,-0.8376841011078853,-0.7041105011204172,1.1911706639126702,0.0912841038817341,0.0017360570009152,-0.5461959303654234,-0.9251874011209908,10.467412845010609,2
IOPS_87,0.015696666641118,0.0072304667539574,-0.7153223106411284,-0.4871941322178297,1.3222669867773056,0.091585236485017,0.0016587413811847,-0.574468719179721,-0.8301781457701165,10.473668729827205,2
IOPS_89,0.0280441098561659,0.028926522314719,1.037686651803145,-0.3937655345464157,1.317247830365092,0.0910447095494881,0.0017438898924329,-0.5426106478861459,-0.9278002151240998,10.465901068393254,0
Twitter_volume_AMZN,-0.0327688982972316,0.0030181774286671,-1.0136323152289075,-0.4157808708421782,1.170302366776074,0.091784135993829,0.0015950200017171,-0.560361967852041,-0.805823169086815,11.16277954574085,0
Twitter_volume_CRM,-0.0963340370690102,0.0131582209440464,-0.0469334709755968,-1.09284683907501,1.3542821892415002,0.0925761332454368,0.0015899669310338,-0.6080318687575779,-0.7463170013311045,11.168701177873274,1
Twitter_volume_CVS,0.0409816376080197,0.0050388000966869,0.0157903085244031,-0.9410749353922458,1.3372674610335826,0.0935483039664854,0.0014257722349517,-0.7013713919682449,-0.4666264923054548,11.178892561020776,1
Twitter_volume_FB,-0.0055866955805211,0.0135201490971172,-0.2734815662346179,-1.3359672170717978,1.3752940311564612,0.0939021225853905,0.0011367189575256,-0.6500318924514038,-0.250129389016386,11.201667304421727,1
Twitter_volume_GOOG,0.0162866609718304,0.0091153949944194,-0.2538258791898079,-0.9400444140550444,1.4080828715711262,0.0915468740438996,0.0016619900099666,-0.5293041112414599,-0.8859300073861047,11.15809435323747,0
Twitter_volume_PFE,-0.0203814198132495,0.0085822205990536,-0.7004460988339178,-0.7063866195254431,1.320040817479377,0.0921332076771871,0.001681311665841,-0.5812145947472436,-0.8397941482790245,11.157904078850349,0
Twitter_volume_UPS,0.1030923060029964,0.0157093558180021,1.0069694612934028,-0.1883272606320218,1.2735181068484276,0.0947953594321226,0.0008735356558395,-0.9388887824845052,0.7662741473216541,11.221246561344955,1
Yahoo_A1real_10_data,-0.0841412823198538,0.1819854748344717,0.206927651697402,-0.6318489786004093,1.211222223078071,0.0903246619952755,0.0017811395089378,-0.5022288095147212,-0.9942757322727376,8.743277724840848,4
Yahoo_A1real_11_data,-0.2096107791087024,0.0992884514222575,0.2816569123752946,-1.6203899352167928,1.4795119247759434,0.095227678926485,0.0008332127507658,-0.9562735103199842,0.8020463996497034,8.821543753981054,2
Yahoo_A1real_12_data,-0.0449122212101171,0.4420930827439797,-0.8160165444368989,-0.4477839759296111,1.2210163060674168,0.092839048899231,0.0015104583240341,-0.6313841629125067,-0.6846382440462064,8.769880692394636,4
Yahoo_A1real_13_data,2.2202117775037182,5314.070575651185,0.5646077405328621,-0.6415543660405749,1.3236771442686988,0.0956941114848903,0.0003122790364345,-0.9830118813885788,1.8624769745792564,8.858726848102684,4
Yahoo_A1real_14_data,-0.2406169401242462,0.5370116019868038,-0.497525809703644,-0.7205195620371807,1.2038093542039956,0.092598726713214,0.0013233037000942,-0.6781870551534948,-0.3974176819833874,8.782559302544522,0
Yahoo_A1real_15_data,5.651000564594031,10430.415517799458,0.6053800308394847,-0.5488468271085103,1.253287793163868,0.0957258601728181,0.0003036722646765,-0.9836046314200708,1.9211168038648576,8.859289829679335,4
Yahoo_A1real_16_data,-5.180882212565076,95.75215306617618,-1.4325866319301337,0.1635620198371459,0.6482868084789328,0.0943658612057341,0.0007550930136679,-0.837585430904627,0.4948602681949117,8.842909796836198,4
Yahoo_A1real_17_data,0.0196011153707201,0.0320933570051518,-1.0812782647961865,-0.1904501610044016,1.358607563747584,0.0930526702484582,0.0014823029721371,-0.6631465311461149,-0.5769672258593159,8.760892930132023,4
Yahoo_A1real_18_data,7.380731670329967,1147.5595864072166,0.6739031083581238,-0.3674941067096426,0.8803009418326971,0.0974875097235425,0.0005267429303988,-0.9310205191057548,1.2106993608871717,8.861101905945112,4
Yahoo_A1real_19_data,-0.1330742296040608,0.0219392117986143,-0.4981647908245561,-1.4464382373509863,1.0420667389088272,0.091221004174457,0.0014664939283844,-0.5683046802569125,-0.6513845600712398,8.759061021376695,4
Yahoo_A1real_1_data,0.0932153587782678,0.0114543766158589,0.3555488582835815,-1.551671182867281,1.1258407368655252,0.0909886473461143,0.0017791241715912,-0.5367097061675287,-0.9599005528118028,8.731537782686999,4
Yahoo_A1real_21_data,0.054905874070214,0.4172074073067562,0.949558302559984,-0.3557207808070006,1.0686268626892634,0.0935689647267619,0.0012638526960456,-0.7464962580946995,-0.2752220129359171,8.775077717854739,0
Yahoo_A1real_22_data,0.0135460840078869,0.0069795935896016,-1.0351055831250724,-0.528013301019433,1.422598679709404,0.0925312494444411,0.0013552260120753,-0.6496812344526558,-0.456455894414181,8.767079976654719,2
Yahoo_A1real_24_data,3.0401720256567577,4.96136135007295,0.1810097843253721,-1.5881682632984455,1.3123226702867463,0.0968226182217225,0.0006144882720164,-0.8749036967034781,0.9260481258961492,8.85489069749414,0
Yahoo_A1real_25_data,2378.908551904896,5615354.86340346,-0.118763253583149,-1.678253669631125,1.2467474550666853,0.0992254423368433,0.0001729463080952,-0.713685769174079,2.503956123301444,8.865522012267636,2
Yahoo_A1real_27_data,-10.339665378298731,171.0590873086916,-1.0373136434333947,-0.5325282252446195,0.8401276207404149,0.0948225941415847,0.0005911843315884,-0.934668669184215,1.436766255484461,8.830418155018188,4
Yahoo_A1real_29_data,0.9953295475938206,1.7479169602031956,1.3350415294887217,0.0115419576969215,0.8536360474096663,0.0922717229136548,0.0011515556146424,-0.6828368513950601,-0.1703588459156568,8.796556039653705,0
Yahoo_A1real_31_data,9.397600717679207,318.9445291770358,1.3074026969543726,0.0365899245251237,0.922852380008188,0.0982676980711898,0.0003377851803428,-1.2418174579121644,4.400909623974329,8.848801621357227,2
Yahoo_A1real_32_data,-0.4076142360943232,0.1549621533696369,0.1569156625824141,-1.475306254722771,1.3785238918549632,0.093257034539473,0.0013171032921948,-0.6203296686632149,-0.4535741850968477,8.777190780017765,4
Yahoo_A1real_33_data,-0.0449122212101171,0.4420930827439797,-0.8160165444368989,-0.4477839759296111,1.2210163060674168,0.092839048899231,0.0015104583240341,-0.6313841629125067,-0.6846382440462064,8.769880692394636,4
Yahoo_A1real_34_data,-4.690270739311336,45.37426251189041,-1.3176135946277057,0.0108722971962245,0.8879997288839208,0.093813901568676,0.0011616130864032,-0.6504647918884583,-0.2333481550988807,8.789522656190906,4
Yahoo_A1real_35_data,12.581901029635318,286.6672259823305,0.7133796179451969,-1.1707245172749603,0.8649109723531359,0.0941161820752172,0.0008022847697099,-0.883447964700516,0.6399322943041428,8.814744176112072,0
Yahoo_A1real_36_data,-2.926766103475664,10.924342257656589,-0.4654714794256074,-1.6623232925604532,0.8810178837301561,0.0925733980343302,0.0014433822402918,-0.6267182291265618,-0.5479079873587969,8.788945705814246,4
Yahoo_A1real_37_data,-0.1101398263305872,0.0176888521209195,-0.0837613848450064,-0.799890703641466,1.4200698478629878,0.0914832628647105,0.0015253740824713,-0.5996248818437507,-0.6935412897533553,8.761816542738057,4
Yahoo_A1real_38_data,0.0798274760654823,0.1262485209565571,-0.1285164569359945,-1.040574749184068,1.3494436882645735,0.0899786749678343,0.0016154920850843,-0.5084821596626673,-0.8618733316065037,8.747193636162699,4
Yahoo_A1real_39_data,-0.7097136804886088,0.8988199723888795,-1.3832022506601838,0.0803901817187817,0.8840445562531443,0.090748248997202,0.0016505400556308,-0.4749039494400884,-0.9577201926944804,8.747734884507178,4
Yahoo_A1real_42_data,0.1438937580202434,0.0650611161397193,-1.3052463249779271,-0.0071710844524615,1.5798755782055405,0.0955143478050603,0.0009259526961693,-0.9628891568644188,0.639540961718752,8.81547809713236,2
Yahoo_A1real_44_data,-1.809558731535048,9.879690096042932,-0.5935345445655331,-0.6786388943795822,1.2559049978239236,0.093242658972561,0.001188486006444,-0.6148499601182945,-0.4027055589146386,8.811049541220633,2
Yahoo_A1real_45_data,0.0787503944967646,0.0086673824516623,1.2634069383976283,0.0016480659294129,1.1311041253467753,0.090695322751635,0.0018015476715352,-0.5262071044003453,-0.9842777375689248,8.74280293462256,1
Yahoo_A1real_48_data,0.0101512468366306,0.02993337900079,0.4765265882149399,-0.876280886603038,1.3322093928697905,0.0941837670966157,0.001079152646641,-0.7534118484714748,0.0009847148322035,8.803598543589398,2
Yahoo_A1real_49_data,7.380731670329967,1147.5595864072166,0.6739031083581238,-0.3674941067096426,0.8803009418326971,0.0974875097235425,0.0005267429303988,-0.9310205191057548,1.2106993608871717,8.861101905945112,4
Yahoo_A1real_51_data,3.387211335330641,50.18416638422126,1.4932132812416574,0.2412061762049195,0.2492044868211968,0.092570890289578,0.0010469699766202,-0.7503789725390706,0.0467856960324915,8.794812077156598,0
Yahoo_A1real_52_data,-0.1378773726821215,0.0422663186123468,-0.0744481895971958,-1.62293356988936,1.4085374437160574,0.0907563609014559,0.001681083971424,-0.5563086391538387,-0.8603376462078587,8.746397951026244,4
Yahoo_A1real_54_data,57.29528956800668,9103.929485548504,1.4871030157855012,0.2331336155931658,0.5422044123348512,0.09769079477728,0.0006100283035583,-0.986869396430579,1.3359863859055174,8.173042328961795,2
Yahoo_A1real_56_data,-1.7940061484169558,8.270698376276744,-1.1587190748365204,-0.3176000649321584,0.7790998818125034,0.0914355643369807,0.0014730612547308,-0.547794736008733,-0.7298511589001828,8.762319005784935,4
Yahoo_A1real_57_data,-1.467255103075373,5.553168337305299,-1.3974034421693358,0.0968777243168967,0.6339221980417499,0.0928453764933326,0.0013177500163761,-0.6084958701753377,-0.4707146905569241,8.786206476120743,4
Yahoo_A1real_58_data,-53.526537828587394,10225.16596930669,-0.2144307567843583,-1.6905120824900872,1.1230681966801457,0.0988068435213552,0.0002577575938144,-1.170285269948796,4.502373138983174,8.859879169582552,4
Yahoo_A1real_59_data,-0.6930804686652946,1.0561451982200352,-1.4062414029363777,0.1308092639417979,0.8494079445182774,0.0898031465135876,0.0016511848949931,-0.5072475027970479,-0.8929850683036387,8.74092921214824,0
Yahoo_A1real_5_data,1.9340541142620928,4.0258497157184605,0.814436153744593,-0.4354953276370423,1.296993578409884,0.0909989755680023,0.0016609716050115,-0.3152221257411052,-1.2578870304840266,8.762158156086508,4
Yahoo_A1real_60_data,-1.2599456320081244,3.585869320416493,0.0800400423954899,-0.9995504992973578,1.404399661479505,0.0945021119257212,0.0007169824787704,-0.9289091810035796,1.1566962799708582,8.844246797519972,4
Yahoo_A1real_64_data,0.0191216230932549,1.8130537958671893,-0.222006310318133,-1.587482061842125,1.5186645677292974,0.0927691205506723,0.0011189890851932,-0.6937621995051952,-0.1777141347072359,8.80033995376455,0
Yahoo_A1real_65_data,-0.3023467938737801,0.0761069879440821,0.35438214069223,-0.7762863882176583,1.4779754138859922,0.0923685914231664,0.0014687356604543,-0.587400856035079,-0.6722018047405873,8.762116657014174,4
Yahoo_A1real_66_data,-0.1162761729743021,0.0086199315396078,-0.3416312581186597,-1.691415709443021,1.2738262473684996,0.0980226070199778,0.0005701435321556,-1.1196921361392422,1.8427478803694013,8.831785410989585,2
Yahoo_A1real_67_data,11135.32380608399,125167244.92089772,0.9448359672358532,-0.7032554162406539,1.1442181077741234,0.0961630228547984,0.0001649988267447,-0.618177227225009,2.626565088004634,8.85702030829885,2
Yahoo_A1real_6_data,7.053461547309224,3196.673398725045,0.6660510156710211,-0.3774627704534379,0.8957292352784523,0.0947228717638619,0.0005557602359686,-0.9782365130195102,1.2365033076894107,8.841438691800615,4
Yahoo_A1real_7_data,-0.0804588107670415,1.2943286403462886,-0.3922889546804547,-1.2661071062142664,1.473891620701009,0.0971440671651828,0.0005047628022638,-1.2460644485277297,3.102632484083329,8.834048251930085,4
Yahoo_A1real_8_data,0.1654295171048984,0.1246388382547028,1.0350459604537094,-0.5479164611088261,1.153798235615578,0.095075648235691,0.000793077287255,-0.920800404679018,0.9356084607562338,8.81106791409384,0
Yahoo_A1real_9_data,-1.043765123736946,10.601816902076989,-1.3544090574642205,0.0589993414082692,0.8801047314348829,0.091028775831538,0.0016392995949007,-0.1914647130475565,-1.470066281962573,8.78347988015851,4
ambient_temperature_system_failure,-0.0635631337640797,0.1088788396543336,-1.1785196106339713,-0.1112987409972743,0.9788640162979632,0.0898076851751564,0.0016557060879797,-0.514203012956705,-0.8918374707159069,10.373812996853411,0
art_daily_jumpsdown,-0.0689570430671183,0.0134406877413347,-0.1758960483581124,-1.2350959184037602,1.3582884537938362,0.0930900939093641,0.0015631135642195,-0.6241143650250731,-0.7027790285765909,9.798787240379337,0
art_daily_jumpsup,-0.1852219346791064,0.0699143078767206,-1.0443470272012108,-0.5281281197611234,0.7235604899843894,0.094047757399725,0.0014884529397037,-0.6874551563497429,-0.5760611713378077,9.805847223936288,1
art_increase_spike_density,-11.75472940353722,2428.770915170988,0.210950715776199,-0.6173088120190799,1.2458042150819986,0.0908333802160202,0.0017021676510553,-0.2206859247692044,-1.470066376960505,9.79485447121374,4
ec2_cpu_utilization_24ae8d,-0.1307076822558548,0.0639294587621799,-0.2921386119053592,-0.9834416157065946,1.3045062764618625,0.0909193837345348,0.0017121515038573,-0.3920813520085723,-1.113767051726043,9.78715975904731,0
ec2_cpu_utilization_53ea38,-15.540568690533672,431.0609275288424,-0.3899159949183982,-1.7167714557192586,1.1208774409327655,0.0912651431639863,0.0016453915979362,-0.0822129948446789,-1.7205874952588909,9.804946844290452,2
ec2_cpu_utilization_77c1ca,-0.0596676963783567,0.0174645751730576,-0.2139188433694044,-1.2767567744875623,1.4886081729196676,0.0935458374841047,0.0013063386890393,-0.7673932022119242,-0.1501660015569039,9.816550253105786,1
ec2_cpu_utilization_825cc2,-0.3780666744176191,1.0316529346996195,-0.8339301927158496,-0.330701504658756,1.0311269077663172,0.0906962039974834,0.0017741049872488,-0.3200878734504699,-1.2752366749559316,9.78462055895269,4
ec2_cpu_utilization_ac20cd,-0.0233065286038717,0.0292933386061411,-0.1775446390119772,-0.8145850277385467,1.3573119547670012,0.0925566923588672,0.0016647450970846,-0.6254249717912813,-0.7591345303176675,9.788742669050793,1
ec2_cpu_utilization_fe7f93,-0.0618503788162225,0.0209401367453124,-1.1638247368600858,-0.1876851581708152,1.1632398792086356,0.0919715279425682,0.0014956247093463,-0.640139418637391,-0.5723083860136069,9.800072952154714,2
ec2_disk_write_bytes_c0d644,0.1255471559175866,0.0186537891035364,0.396902281377474,-0.8255098321235339,1.3525682039981777,0.0952577180803567,0.0009483391506317,-0.949314565494638,0.7859453259899554,9.844910392207122,0
ec2_network_in_257a54,0.0563462611040003,0.0115475393809741,0.4740794765164778,-0.7992370580077828,1.3080166895323098,0.0964978653078982,0.0006026752574196,-0.8130745826446111,0.7443386450346696,9.873084748681128,1
elb_request_count_8c0756,-0.2259691480170833,0.0868257279816151,-1.0792197046477607,-0.3724097513035778,0.957191382241286,0.0904667860132241,0.0017858484900509,-0.4852325812529347,-1.0269814627909548,9.776851257415087,0
exchange-2_cpc_results,-1.0595124348164036,4.000237689183256,-1.4985281615848876,0.2480381365587245,0.2320999889636967,0.0903614522083201,0.0017897746229293,-0.4740808274007138,-1.055365581186225,8.865261223480474,4
exchange-2_cpm_results,-0.5735151338469848,0.437712353388351,-1.1876514017745443,-0.2266167333942346,1.0233014048219589,0.0904533951819593,0.0017756774063841,-0.4271786796660543,-1.1134736695378482,8.868534831495195,0
exchange-3_cpm_results,-0.0871330089027997,0.1143254873445136,1.3672466868572777,0.0460523931595444,1.5066920346840178,0.0907117849313062,0.001725874664564,-0.405313789612407,-1.1364472310844556,8.819720632654793,0
exchange-4_cpm_results,-0.1826131700235291,0.6041527351213831,-1.1481953941300358,-0.1560487153807042,1.11307244797552,0.0914681153803904,0.0016409822477516,-0.3891106155867431,-1.1033399966840751,8.895168040339497,4
grok_asg_anomaly,0.0787757600619033,0.0495342586448922,-0.3100379874483657,-1.5717865469129957,1.5380844292585694,0.0914860785971317,0.0017117071125027,-0.5539574613860423,-0.8661508439339842,9.919732771780764,0
iio_us-east-1_i-a2eb1cd9_NetworkIn,0.3858182450317464,0.2886943813118524,0.1482431612775777,-1.6767003984729034,1.3296892061227008,0.0913010968494833,0.0016131936944342,-0.5021716373424445,-0.8815708502688215,8.61313824443198,4
machine_temperature_system_failure,-0.0253156115251623,0.0304574610000041,-0.0572818416831862,-1.4311242398405897,1.402547296630407,0.0912289139680791,0.0017702775963563,-0.5516060119122418,-0.9359508732706536,11.50713795385624,1
rds_cpu_utilization_cc0c53,-0.1447934832064767,0.0224699033229589,-0.100403462750744,-1.6384969009891914,1.2987478422815246,0.0905928829022598,0.0017676269330348,-0.4277106525582324,-1.0944818724374663,9.780667630574952,0
rds_cpu_utilization_e47b3b,-20.132602755010097,1807.7508776734296,-1.4624168695097748,0.1979901411355853,0.5621304438988843,0.0913071302732443,0.0016363823251797,-0.0787577662935642,-1.7059432608541465,9.805546955861187,2
rogue_agent_key_updown,-0.0125321185229183,0.0189714663425829,1.0877630250912844,-0.1838334364910081,1.3447546083098332,0.094237318082463,0.0011250589113152,-0.5845406568570959,-0.4451362770806044,10.112561995688946,0
speed_6005,-0.0340679791049044,0.0304250138486252,0.0947149984668702,-0.6946365307108509,1.2895633864019111,0.0905643016415341,0.0018398909801454,-0.5143980275981704,-1.0054826540041912,9.292399892782395,0
speed_7578,-4.124851724312968,135.66707365701592,-1.291618156885504,0.0108197642394229,0.8463723847515275,0.0961128160879899,0.0007089545450746,-0.9915760655086014,1.0232793577517525,8.586318470870994,0
speed_t4013,-1.5275567349715982,6.390982807299914,-0.8848066402137129,-0.8259391536380236,0.9925445184903192,0.0924003537647197,0.0011357280506738,-0.7594558335971453,-0.106101849177516,9.347656100050688,1
