Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,target
IOPS_19,-0.14154068,-0.49795353,-0.620351,-0.6482908,-0.6111604,-0.21358033,0.40751827,0.052963067,-0.123507716,0.14901932,0.1414592,-0.13825981,-0.0114444755,0.14065178,0.09886364,0.047399893,-0.39534247,-0.41878995,-0.21797043,0.026634324,-0.33460692,-0.12596045,-0.46725622,-0.8108874,0.00861581,-0.085521884,-0.48539948,-0.22712801,0.008516454,0.33742443,0.045525838,-0.38892615,0
IOPS_192,-0.3086125,-0.6644217,-0.2626491,-0.54196423,-0.48806164,-0.023516336,0.29718798,-0.6021449,-0.3728032,-0.67131585,0.64046854,-0.44038215,0.027310751,-0.19538923,-0.45231363,-0.2241101,-0.3590401,-0.36239278,0.561183,-0.13433686,-0.2617637,-0.4214818,0.046456795,-0.73444945,-0.1899051,0.6433269,-0.31325862,-0.24069728,-0.8081807,-0.005054103,-0.48677775,-0.19529998,4
IOPS_194,-0.55090344,-0.17788526,-0.55177397,-0.51192987,-0.41460007,-0.25191674,-0.15333827,0.20990206,-0.09931229,0.22345504,-0.45442763,0.12541643,-0.20215592,0.21723,-0.021192508,0.123094276,-0.45041156,0.09681471,-0.33439505,-0.017554453,-0.48890305,0.027212694,-0.468452,-0.15474027,-0.47757748,-0.8433385,-0.34812036,-0.22780114,0.12639384,0.05675693,0.12808967,-0.5327223,4
IOPS_199,-0.16810828,-0.5329484,-0.67162615,-0.6861255,-0.6728431,-0.16698883,0.45250848,-0.08162121,-0.2010001,0.122000724,0.49861366,-0.09231293,-0.035171777,-0.011324404,-0.078995876,0.11696573,-0.39004233,-0.4662827,0.026788894,0.19875357,-0.42729998,-0.1475023,-0.4371078,-0.938345,-0.058355305,0.14790833,-0.4368927,-0.28627738,-0.22987814,0.3005117,-0.02800551,-0.39671424,4
IOPS_218,-0.22379626,-0.42423224,-0.49930352,-0.62264276,-0.5113982,-0.26233226,0.25869066,0.17114869,-0.03230718,0.10088801,-0.21879156,-0.22468683,-0.00016544142,0.3083721,0.15935722,-0.058798946,-0.4011698,-0.33484197,-0.3853917,-0.14964992,-0.31313524,-0.1143414,-0.40994397,-0.48830435,0.009258252,-0.39454442,-0.5256226,-0.15644889,0.20026907,0.3058826,0.029667404,-0.3921661,0
IOPS_225,-0.11018608,-0.36640856,0.05077113,-0.5189344,-0.19153139,-0.22459486,0.044451807,0.116567075,0.21500754,-0.40238723,-0.65585804,-0.77995,0.19532107,0.668302,0.13686444,-0.5302516,-0.34968734,-0.5451556,-0.37748587,-0.6387864,-0.051159594,-0.32134968,0.030265944,0.28533444,0.4854331,-0.5191533,-0.6435755,0.026974758,0.24973993,0.350579,-0.23610626,-0.12989347,0
IOPS_236,-0.19134279,-0.26804096,0.11410775,-0.5200562,-0.1679403,-0.23528373,-0.09423763,0.17102136,0.2113814,-0.38722503,-0.6846805,-0.77686244,0.15334018,0.626416,0.029857887,-0.53542936,-0.3649641,-0.5143408,-0.36710897,-0.6078636,-0.10294447,-0.30346733,0.065458044,0.4156558,0.38262615,-0.5949346,-0.67087024,0.00872261,0.2774429,0.27419162,-0.30070615,-0.14975043,4
IOPS_24,-0.0917426,-0.4457273,-0.18818267,-0.5760973,-0.36430705,-0.2584894,0.22369687,0.12144731,0.11442162,-0.23538254,-0.4599636,-0.6100304,0.15577497,0.5396336,0.2116465,-0.3576037,-0.37185353,-0.5379502,-0.4257632,-0.4644163,-0.11416698,-0.27773082,-0.17113136,-0.12670322,0.3878993,-0.40025645,-0.627617,-0.042362608,0.27929425,0.40508646,-0.12994316,-0.2091345,0
IOPS_241,-0.3812179,0.91041774,0.3390551,-0.42546454,0.82431453,-0.47040236,-0.62714404,0.19697015,-0.21836817,0.2113267,-0.4947568,-0.016140725,-0.503412,-0.27524912,-0.49463278,-0.0048697754,-0.3081848,-0.09362452,-0.38791275,-0.23689839,-0.29450697,0.38571644,-0.054199234,0.014313888,-0.5755757,-0.42526886,-0.13058582,-0.43996444,-0.18509516,-0.28647417,0.234116,-0.3893755,2
IOPS_242,-0.69996494,-0.42223695,-0.5908366,0.13669018,-0.4645291,0.108893685,-0.03538856,-0.5328108,-0.46642116,-0.58222246,-0.23567776,0.06547548,-0.17497364,0.1540468,-0.07779206,0.13271765,-0.5303181,0.7565572,0.16920258,-0.39322802,-0.19041249,-0.36525893,-0.458379,-0.30260172,-0.68412846,-0.49633968,0.28662044,-0.15208262,-0.3572893,-0.13348709,-0.08190335,-0.37970904,4
IOPS_243,-0.41025367,1.2334832,1.1425302,-0.5782595,1.1399723,-0.3805596,-0.63371587,0.51431865,-0.07086389,0.25711432,-0.24093264,-0.75121176,-0.42923233,-0.4146847,-0.7021878,-0.46468896,-0.24862806,-0.47442475,-0.31573808,-0.21384746,-0.44130358,0.62812257,0.36406845,-0.034643643,-0.49351993,0.00978609,-0.5316959,-0.46411678,-0.015284962,-0.52554756,-0.20464478,-0.2403713,2
IOPS_246,-0.39189652,1.2449588,1.3557271,-0.58684766,1.1960706,-0.34091237,-0.66043615,0.56248385,-0.01838798,0.16940053,-0.23218387,-0.972085,-0.38169083,-0.42382753,-0.7574949,-0.63263,-0.20536788,-0.57949805,-0.2778644,-0.27187636,-0.44895342,0.6100265,0.50583214,-0.019986695,-0.4497997,0.11017108,-0.6348642,-0.44826874,-0.0035289123,-0.5653459,-0.31683597,-0.175696,2
IOPS_255,-0.4954437,-0.087010615,-0.5011108,-0.44115782,-0.2595666,-0.26732513,-0.24527831,0.11837691,-0.14249603,0.12513804,-0.5346998,0.1659108,-0.23863822,0.16978371,-0.065537766,0.114498034,-0.42750373,0.12383779,-0.35025156,-0.13769633,-0.41396347,0.009654774,-0.433872,-0.09251958,-0.47659323,-0.81954616,-0.25028446,-0.23700938,0.027987115,0.008206819,0.18843415,-0.49907726,4
IOPS_256,-0.4157992,-0.018027456,-0.30246988,-0.51221126,-0.15405034,-0.29640928,-0.2748528,0.22571322,-0.044814438,0.1373968,-0.57688344,-0.055051316,-0.1839179,0.22475144,-0.10099451,-0.033501912,-0.41900426,-0.042549014,-0.40851152,-0.2156162,-0.3810103,0.050807923,-0.31084257,0.05191144,-0.31302333,-0.7760264,-0.40587965,-0.20464768,0.13951375,0.037755106,0.06392217,-0.44062284,4
IOPS_261,-0.2521387,-0.60656047,-0.5967891,-0.6078474,-0.65216386,-0.058051333,0.41192633,-0.2933513,-0.2726183,-0.13754782,0.5951434,-0.15219192,-0.010420492,-0.049467113,-0.19510396,0.055766284,-0.38689405,-0.36908984,0.29580128,0.1607759,-0.44096798,-0.2340968,-0.2924502,-0.8622397,-0.12745494,0.28393936,-0.33067536,-0.29458335,-0.48194495,0.19259408,-0.16399877,-0.33614105,0
IOPS_264,-0.21752082,-0.49567807,-0.66974527,-0.63946044,-0.6375355,-0.19022007,0.3965864,0.036590602,-0.15345424,0.17060675,0.20020749,-0.067392126,-0.037765678,0.12061297,0.054363914,0.10679477,-0.4093579,-0.3400711,-0.15793741,0.08021487,-0.39486858,-0.11026775,-0.4911256,-0.83846366,-0.087976396,-0.11143892,-0.4300524,-0.24094453,-0.032060526,0.2948962,0.055158794,-0.4290167,0
IOPS_267,-0.13941237,-0.3747142,-0.02983541,-0.5484277,-0.24958166,-0.24713431,0.07363088,0.14234553,0.18153913,-0.32339925,-0.60412574,-0.7073919,0.16214415,0.62243944,0.13991465,-0.4589233,-0.36595738,-0.5195454,-0.4102296,-0.5632575,-0.1008841,-0.29230314,-0.040950935,0.16503288,0.4046987,-0.5262199,-0.6485305,-0.0072950493,0.2857878,0.35293594,-0.2046462,-0.18127596,0
IOPS_269,-0.23127453,-0.5335407,-0.6779642,-0.5984533,-0.6574232,-0.14549303,0.40279353,-0.0806088,-0.19859356,0.092073195,0.28542402,-0.068831615,-0.043257546,0.074330464,0.026083417,0.09450053,-0.41395706,-0.31633696,-0.06764771,0.08979142,-0.40504918,-0.1522315,-0.4652969,-0.83445686,-0.10762917,-0.03423047,-0.3838796,-0.27142468,-0.13547249,0.2399834,0.0031543483,-0.39823136,0
IOPS_275,-0.25966,-0.6179941,-0.5458724,-0.60915303,-0.63366395,-0.050046213,0.3956948,-0.35998026,-0.2954516,-0.23681284,0.64200735,-0.20471084,0.0031943258,-0.08030745,-0.25541663,0.015555563,-0.37609524,-0.38018516,0.37184748,0.13184428,-0.42745972,-0.27686197,-0.22334883,-0.8387541,-0.12993886,0.36432013,-0.32187483,-0.28735086,-0.55164623,0.1652917,-0.23628397,-0.3044856,4
IOPS_285,-0.21102178,-0.35767275,-0.091688246,-0.5705921,-0.3000538,-0.26090896,0.06880252,0.18976294,0.15725283,-0.21786593,-0.5655358,-0.6331848,0.12358007,0.5651857,0.1241993,-0.39337835,-0.38891345,-0.46369907,-0.4241454,-0.47239017,-0.16738956,-0.24747115,-0.101760134,0.10087063,0.28680184,-0.5805356,-0.6611562,-0.04528541,0.3324745,0.33958867,-0.19303945,-0.23453917,0
IOPS_3,-0.09093295,-0.32022664,0.038409643,-0.4871595,-0.1334628,-0.24519011,0.002418941,0.012185208,0.13262738,-0.4367503,-0.70652574,-0.73732466,0.19125727,0.6548514,0.13757281,-0.5510663,-0.33621374,-0.5698296,-0.44005138,-0.73101395,-0.031268727,-0.34073827,0.008279348,0.3117561,0.4672219,-0.53400105,-0.59458137,0.022133492,0.19160928,0.29800683,-0.18950081,-0.095254295,4
IOPS_319,-0.060541406,-0.45350134,-0.3949705,-0.65739125,-0.4797941,-0.2936965,0.36408594,0.16351523,-0.0016320714,0.008358643,-0.17657606,-0.4161388,0.08858395,0.35913983,0.18772697,-0.15454024,-0.38411295,-0.5359648,-0.43045735,-0.25979364,-0.19506843,-0.18973428,-0.34197205,-0.5552057,0.25101706,-0.2171854,-0.60010856,-0.09339416,0.264249,0.4339238,-0.035722055,-0.3016604,0
IOPS_327,-0.4720956,-0.060891904,-0.44236612,-0.47105357,-0.22802655,-0.2815848,-0.25267082,0.17653969,-0.114031255,0.1658854,-0.5459833,0.089115895,-0.2046179,0.20429598,-0.07902038,0.06262889,-0.42805517,0.06951959,-0.3884704,-0.17248833,-0.41394344,0.042288892,-0.3988422,-0.0487347,-0.4303618,-0.8135711,-0.31712672,-0.21448869,0.10034703,0.025977442,0.13785529,-0.4894041,2
IOPS_328,-0.449102,1.0669261,1.2655225,-0.53644097,1.022186,-0.2980573,-0.7394638,0.4925334,-0.077258475,0.102102146,-0.47120693,-1.0048634,-0.1824902,-0.24254668,-0.7386796,-0.707239,-0.22520702,-0.54327154,-0.27489746,-0.39573714,-0.42424145,0.41945723,0.4828512,0.5158089,-0.4311354,-0.23215614,-0.6601152,-0.27380103,-0.0330982,-0.47998756,-0.4800007,-0.1588539,2
IOPS_329,-0.50952995,0.17907602,-0.5116624,-0.20658222,0.036500435,-0.354589,-0.4624754,-0.1071453,-0.34717122,0.011298593,-0.63372964,0.4474473,-0.36926252,0.03848748,-0.19296817,0.26852667,-0.4036448,0.3649861,-0.35779566,-0.28538555,-0.29432976,-0.019467007,-0.45599103,-0.014825161,-0.6910403,-0.8692944,0.104049675,-0.26299644,-0.19065847,-0.091730416,0.3588811,-0.50345135,3
IOPS_330,-0.60004056,-0.6328648,-0.52682394,-0.12597537,-0.5859182,0.20105936,0.2482039,-0.5241888,-0.46190584,-0.54510736,0.23299004,-0.1466498,-0.029004073,0.05773929,-0.12486983,0.041059528,-0.5011322,0.369351,0.41228065,-0.19957201,-0.3044271,-0.34924418,-0.32626072,-0.64239705,-0.49288157,-0.0025681215,0.09104598,-0.17995682,-0.492999,-0.072931774,-0.23969656,-0.32042447,3
IOPS_331,-0.4204178,-0.4846267,-0.7499951,-0.38188595,-0.5657638,-0.08189466,0.21016763,-0.15438618,-0.26174274,-0.0046926704,-0.103709295,0.09410322,-0.098062485,0.1681004,0.085517704,0.1313859,-0.44661602,0.07372062,-0.1563402,-0.13195777,-0.41444463,-0.15132569,-0.55141956,-0.64555365,-0.38123307,-0.38365644,-0.1685982,-0.23602422,-0.11128338,0.089101166,0.12506233,-0.44957954,0
IOPS_333,-0.34336463,0.096452035,0.358114,-0.52395743,0.17532824,-0.26563007,-0.36305878,0.31180474,0.16128765,-0.19965437,-0.7186499,-0.74187374,0.019650847,0.41619566,-0.2152009,-0.54123765,-0.36595696,-0.4359504,-0.37830865,-0.5499532,-0.25004008,-0.087659426,0.15954334,0.58356994,0.0698378,-0.70352805,-0.67015505,-0.070455745,0.25456432,0.072423264,-0.3104883,-0.19384363,4
IOPS_334,-0.3934743,-0.36384293,-0.6584046,-0.48372185,-0.47974744,-0.20005889,0.13423872,0.045679566,-0.17567131,0.11870475,-0.28571212,0.03961151,-0.08469102,0.24643087,0.11303844,0.068795934,-0.4358195,-0.03506407,-0.36282697,-0.17328691,-0.4068362,-0.07279587,-0.5299468,-0.48244357,-0.3104414,-0.5474524,-0.30883744,-0.19457363,0.091470495,0.15124328,0.1423541,-0.464654,0
IOPS_337,-0.498026,0.099482216,-0.47373697,-0.360922,-0.053422496,-0.32613423,-0.3754425,0.04996652,-0.24397334,0.14167587,-0.60064656,0.29572383,-0.3005062,0.11583946,-0.13549677,0.1745349,-0.41916546,0.20964468,-0.40887555,-0.2257781,-0.38656375,0.04652639,-0.4422851,-0.018674765,-0.58838177,-0.8685255,-0.101459816,-0.24309704,-0.0336971,-0.046867296,0.27661172,-0.50659364,3
IOPS_338,-0.6167443,-0.6062206,-0.5868831,-0.10691585,-0.6019484,0.17371778,0.22084095,-0.5025875,-0.45349738,-0.5061946,0.16061762,-0.07246169,-0.04821918,0.098501734,-0.09168875,0.078281604,-0.5074261,0.4291697,0.34732828,-0.2012285,-0.3222904,-0.33549255,-0.3773646,-0.6062339,-0.5147895,-0.11273743,0.12109542,-0.175784,-0.44407573,-0.06427455,-0.19105808,-0.3495173,4
IOPS_342,-0.45041427,0.8336038,0.43732557,-0.5163187,0.6949368,-0.40632835,-0.6244121,0.356613,-0.16006127,0.33166242,-0.4908468,-0.22414783,-0.38127443,-0.16031331,-0.48833135,-0.14230978,-0.3548012,-0.17839988,-0.3911266,-0.20788273,-0.41470304,0.4184882,0.0015956688,0.22881009,-0.5307982,-0.5404644,-0.35211933,-0.34150916,-0.006645123,-0.28186467,0.0021615005,-0.3747653,3
IOPS_344,-0.13652998,-0.42615777,-0.35829592,-0.62071455,-0.43012628,-0.2746327,0.25584143,0.17259078,0.044183485,-0.035271388,-0.3300785,-0.40061715,0.07488505,0.42562434,0.18928292,-0.18142271,-0.38777784,-0.43167347,-0.43364918,-0.30451643,-0.21293312,-0.18178716,-0.3033066,-0.36207563,0.19801039,-0.38723558,-0.57001364,-0.08442228,0.27189457,0.37191507,-0.036122642,-0.31391242,2
IOPS_353,-0.21888122,-0.5812287,-0.64408505,-0.6389054,-0.6757429,-0.09743021,0.4375628,-0.20505156,-0.24437869,-0.020367827,0.561133,-0.11054946,-0.01495428,-0.020196173,-0.13181154,0.09553506,-0.3899241,-0.39855167,0.19254759,0.19730526,-0.4441974,-0.1957602,-0.35202095,-0.88625026,-0.08936701,0.21133494,-0.36235267,-0.28739133,-0.37128237,0.25177622,-0.09663302,-0.36116907,0
IOPS_365,-0.25896195,-0.4284893,-0.57840073,-0.58658576,-0.54786855,-0.22934656,0.25511166,0.10883621,-0.08340258,0.09678595,-0.15623048,-0.115932,-0.021036318,0.27985233,0.13045678,0.014800198,-0.41564524,-0.23595004,-0.31869918,-0.0983806,-0.3356387,-0.10572878,-0.4493405,-0.5555111,-0.061870035,-0.37447387,-0.42883933,-0.16873671,0.121438496,0.2722514,0.06118418,-0.4220368,2
IOPS_381,-0.13424441,-0.46821642,-0.5348132,-0.64699674,-0.5495154,-0.25046557,0.35510862,0.14026779,-0.058083493,0.11611159,-0.06536566,-0.22739135,0.011714756,0.24672441,0.15161519,-0.024804996,-0.38900545,-0.41822326,-0.34037387,-0.10283505,-0.29008037,-0.12748536,-0.4356117,-0.67043805,0.06861518,-0.22106607,-0.52641124,-0.17290443,0.14614688,0.3515752,0.034325574,-0.37256938,0
IOPS_393,-0.2787283,-0.56329304,-0.67053854,-0.5927816,-0.67842686,-0.07963586,0.41253155,-0.17989244,-0.24611801,0.004979769,0.4542139,-0.05898071,-0.025171235,0.018689219,-0.0712847,0.11573493,-0.40298417,-0.288551,0.13831574,0.15805939,-0.44680986,-0.18302523,-0.4014561,-0.8627232,-0.15621644,0.09253927,-0.3151002,-0.27761883,-0.31139907,0.21655723,-0.05268299,-0.391321,4
IOPS_394,-0.28214082,-0.6334112,-0.50655556,-0.5896456,-0.61428976,-0.031342376,0.38569844,-0.40541804,-0.3126528,-0.3127353,0.6508363,-0.23371708,0.012634493,-0.08691774,-0.27820483,-0.017187841,-0.3770412,-0.3546112,0.42759413,0.104270175,-0.41167414,-0.3005827,-0.17822133,-0.8135083,-0.14504956,0.39841366,-0.30071217,-0.2824219,-0.60875595,0.13777797,-0.2761605,-0.29180738,4
IOPS_396,-0.24926588,-0.6089202,-0.58504206,-0.6186515,-0.64522547,-0.0645574,0.41288644,-0.31171587,-0.28277418,-0.16873047,0.6071745,-0.16969086,-0.005031908,-0.05049018,-0.20815277,0.048261568,-0.38701442,-0.37300953,0.3106247,0.15089366,-0.43565753,-0.24968933,-0.27119094,-0.8514572,-0.1127614,0.30027542,-0.32772574,-0.2879001,-0.48659915,0.19164112,-0.18901402,-0.32211116,4
IOPS_401,-0.14631952,-0.41428983,-0.27200633,-0.59920365,-0.3852671,-0.27712858,0.21421538,0.15692349,0.086784914,-0.1203116,-0.4222747,-0.48586324,0.10118897,0.49081305,0.19500054,-0.2669503,-0.3852365,-0.4511965,-0.442127,-0.37970984,-0.17661598,-0.21633385,-0.22916164,-0.19904633,0.26750925,-0.4499847,-0.59463507,-0.07153843,0.29056033,0.37995377,-0.08093643,-0.27377558,2
IOPS_418,-0.20083508,-0.45852783,-0.60601044,-0.5746711,-0.5437447,-0.20669675,0.26138157,0.079515226,-0.085369274,0.086728774,-0.17123778,-0.0867378,-0.029678442,0.25710785,0.16847013,0.019318206,-0.39464626,-0.23952357,-0.3172309,-0.11616484,-0.3162288,-0.11913336,-0.46659848,-0.58669513,-0.045612484,-0.34022692,-0.4092671,-0.1828994,0.07906411,0.25707358,0.110904746,-0.41020826,4
IOPS_427,-0.30184025,-0.58559394,-0.64940786,-0.47251636,-0.6400069,-0.016116926,0.36917084,-0.27826273,-0.26775956,-0.1525059,0.29253787,-0.07822746,-0.02536074,0.07757026,-0.010867685,0.071306534,-0.41802984,-0.14186707,0.13913934,0.016702829,-0.3787201,-0.22822778,-0.37572858,-0.7620042,-0.16045232,0.024369644,-0.21193665,-0.25683367,-0.3290392,0.1509965,-0.055981766,-0.34952626,2
IOPS_450,-0.25993073,-0.5770828,-0.6580759,-0.5620536,-0.6466537,-0.0688453,0.404594,-0.1664944,-0.21886586,-0.02507009,0.33389634,-0.0781181,-0.032242727,0.067878656,-0.015479325,0.10197096,-0.4108473,-0.25902435,0.088238545,0.09567042,-0.41115597,-0.19080292,-0.4011129,-0.81949544,-0.123780124,0.028997831,-0.31369498,-0.26687473,-0.2653258,0.21239094,-0.019729096,-0.3759144,4
IOPS_459,-0.2491772,-0.14667936,0.24771325,-0.5360275,-0.042837895,-0.22431497,-0.24196477,0.27224627,0.2375639,-0.29617745,-0.71395785,-0.8017669,0.067229025,0.4911652,-0.09526285,-0.5454167,-0.34451443,-0.48104817,-0.32344085,-0.55292547,-0.16517933,-0.19645587,0.12877028,0.4859177,0.24016814,-0.641752,-0.7184466,-0.064471744,0.24472931,0.1658093,-0.32571664,-0.16448145,0
IOPS_46,-0.22966494,-0.5711171,-0.6505742,-0.63670874,-0.67229867,-0.101153165,0.43485683,-0.17667213,-0.23483841,0.012447427,0.53712225,-0.09497588,-0.023517126,-0.015313462,-0.11608064,0.10377178,-0.3945255,-0.38367966,0.163362,0.20223722,-0.44496757,-0.1834252,-0.376694,-0.895403,-0.10813258,0.17989823,-0.36963102,-0.2884246,-0.34677136,0.24784966,-0.077123754,-0.3786639,0
IOPS_461,-0.29658845,-0.6222099,-0.5630751,-0.55737984,-0.62295175,-0.014202008,0.39179567,-0.34944463,-0.3045737,-0.24749385,0.5491801,-0.1841959,-0.0053502014,-0.039070778,-0.19499397,0.032910783,-0.39424697,-0.28405902,0.34051132,0.08270686,-0.41586423,-0.27340376,-0.24507712,-0.8149214,-0.16170743,0.27797675,-0.26830706,-0.2747197,-0.50494206,0.14206427,-0.20118758,-0.3098495,4
IOPS_475,-0.22376564,-0.58590037,-0.6155351,-0.63599885,-0.66067594,-0.087718286,0.4251444,-0.24114835,-0.25523928,-0.0707712,0.58730125,-0.141228,-0.014762165,-0.0459356,-0.17168836,0.07196031,-0.3849273,-0.40452468,0.23387888,0.17895673,-0.43936747,-0.21728118,-0.32329383,-0.8841364,-0.102329105,0.2615039,-0.36096615,-0.2932555,-0.41774905,0.22501895,-0.13616751,-0.34581703,4
IOPS_478,-0.22419603,-0.57835937,-0.6302727,-0.6286325,-0.6622713,-0.09645602,0.42911276,-0.21996164,-0.2484505,-0.04406822,0.55494803,-0.12114901,-0.017070217,-0.025697814,-0.14284234,0.0806684,-0.39012033,-0.3892073,0.19302364,0.17074992,-0.43431777,-0.20281895,-0.34900895,-0.88595945,-0.09866648,0.2221489,-0.35705316,-0.2906019,-0.38450706,0.23284653,-0.11195375,-0.36319464,4
IOPS_52,-0.25919205,-0.61440444,-0.5712784,-0.60061663,-0.63906604,-0.042601768,0.41022232,-0.3236168,-0.2864502,-0.19272868,0.6107329,-0.17512408,0.0007380856,-0.05045713,-0.21115835,0.039848797,-0.3874332,-0.35631397,0.3437358,0.14743175,-0.42855123,-0.25449985,-0.24902295,-0.8403646,-0.1223993,0.31489334,-0.31004968,-0.2820238,-0.5137285,0.18455021,-0.19280313,-0.31765997,0
IOPS_59,-0.17556414,-0.50918025,-0.6496729,-0.6422606,-0.6365654,-0.19732364,0.4153179,0.017331664,-0.15928839,0.15192933,0.21857068,-0.1059846,-0.021202428,0.10004513,0.06472202,0.07605615,-0.39769465,-0.4004719,-0.15962361,0.07501345,-0.37080204,-0.13088706,-0.4730275,-0.8415379,-0.04262499,-0.058472544,-0.4591524,-0.24002065,-0.044809323,0.31553993,0.038365714,-0.39797804,0
IOPS_68,-0.17904206,-0.39630017,-0.27863476,-0.6102972,-0.40452754,-0.27419892,0.19579917,0.20500356,0.080384135,-0.07749422,-0.39990377,-0.4621201,0.09080519,0.47726616,0.16257589,-0.23414002,-0.3942861,-0.42649233,-0.429851,-0.33778554,-0.21244673,-0.1846436,-0.24862446,-0.217474,0.21329546,-0.45360106,-0.59587675,-0.062103104,0.30515814,0.36514604,-0.08605758,-0.30985478,2
