Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,target
IOPS_3,0.0613398125259903,0.0137601728475412,0.1932725422704633,-1.544966849054536,1.4230680575039436,0.0925998128988029,0.0017254712873741,-0.6058447113286226,-0.8513066247119436,10.564203198617433,4
IOPS_319,-0.2053350848919684,0.0943770161237353,-0.4099021543724216,-1.642069704150712,1.1601790654794597,0.091178089961056,0.0018369261365381,-0.5422005917754035,-0.9829985569128225,10.458496766441504,0
IOPS_327,0.0151875657604393,0.015715060253091,0.1141266204430662,-0.9312477093556156,1.298055926021437,0.0941218346052086,0.0013166084185435,-0.6890615748742256,-0.3874203621807388,10.504852420695132,2
IOPS_328,-0.0990354974524691,0.0420525902342463,-0.4139828677710919,-1.4653331452254328,1.2149075411328722,0.1014731691581029,0.0004952148869429,-0.8277210082675429,1.230178118715786,10.568786408817802,2
IOPS_329,0.0533446038101873,0.0455055962671615,0.3969431314111181,-1.1577341991641033,1.2900672176997658,0.0979278574076997,0.0007658216455428,-0.6709446432791082,0.4541668953293425,10.549841997920009,3
IOPS_330,-0.0775965531139446,0.0592364159561582,-0.3584578532200997,-1.7898303362420849,1.435353343530622,0.0912914820735865,0.001654780704888,-0.5097318624522604,-0.8392903579738094,10.473802140233705,3
IOPS_331,-0.0841129882504266,0.0168987955332864,-1.170430590198851,-0.2471391753545861,0.9499235484380528,0.0926999883428789,0.0015539977942401,-0.6017899422413266,-0.7016543695793063,10.484544969388653,0
IOPS_333,-0.0155026599710335,0.0217289711684957,0.0118618156069255,-1.5065194256404972,1.5156686243376107,0.0950337958872317,0.001261671017076,-0.7748348846893258,-0.1575248669973068,10.50932834200274,4
IOPS_334,-0.0322182165472551,0.010209189461103,-0.4484898253854153,-1.2928240456004982,1.3555266540064816,0.0936211502785803,0.0015179811998181,-0.6362868356370434,-0.6519656269530585,10.489268291645834,0
IOPS_337,0.0046796645003321,0.0396493804444159,0.95448607150478,-0.3848682775261749,1.195212967761216,0.0967942758010843,0.0010184030613769,-0.7367943220583716,0.0787854701515313,10.53088834552308,3
IOPS_338,-0.0482383683747663,0.0475064401250246,-1.4600870416199678,0.2015866052510913,1.0730798877538097,0.0920793455305537,0.0015369882580524,-0.481831239682866,-0.8702174241995819,10.487537306513342,4
IOPS_342,0.1841557974579839,0.0662122728919683,0.7529559216251714,-1.0297576256441316,1.0343526026269312,0.098602337415139,0.0005932418077201,-1.0825305327675263,1.7742906732164387,10.55954714791164,3
IOPS_344,0.0929514366627776,0.0066039833516232,0.0329053849406545,-1.3547896276391729,1.3662441761268287,0.091170324887351,0.0017886472000196,-0.5481066528432037,-0.945724121605214,10.462331071693946,2
IOPS_353,-0.2771456674275103,0.0653572629740354,-1.4927851031108614,0.2405024827566184,1.2801845195816877,0.090201472654082,0.0018003513616092,-0.5030046015389644,-1.005921453867684,10.459635220545527,0
IOPS_365,0.0074656070070197,0.0360069045389962,-0.6105372190910351,-0.466569334483224,1.1703375089906989,0.0912409656192562,0.0017173118154965,-0.5529966589683659,-0.901283864854218,10.468423564356192,2
IOPS_381,-0.0426061596484346,0.0216599972216008,-1.4473105773671209,0.1730046152853575,0.9266535553685812,0.0909340834579345,0.0017968493233562,-0.5350993205360701,-0.9702885578873914,10.46142092090664,0
IOPS_393,0.2278868466256107,0.0265844028055616,-0.1920581615010144,-1.6520708396365902,1.2881665972927658,0.0906615263081704,0.0017551752530021,-0.5030200111519806,-0.9826297143717122,10.46504624441925,4
IOPS_394,-0.2933752697443341,0.4487187251951089,-1.100401987346688,-0.158306192540508,0.9499103247393548,0.0902336205548628,0.0017937630771923,-0.4373304970021018,-1.0794546454255358,10.46253591372772,4
IOPS_396,-0.0309211962166134,0.1048023475547826,0.1489785936977093,-1.147534803841017,1.477840677397216,0.090490439955414,0.00179432577606,-0.4825071609501709,-1.034258997325523,10.461966874660476,4
IOPS_401,0.0167150835462357,0.0432383833619261,-1.0918970795224323,-0.1431589456666602,1.3490615386491165,0.090457652139121,0.0018026322873727,-0.5215636791299059,-0.9912541787323385,10.459787332329531,2
IOPS_418,-0.0476097886581582,0.0108542200629456,-0.3039407024844179,-0.9063225462912068,1.3662793328972838,0.0909231327666736,0.0017070278584233,-0.5328366603121285,-0.9149833736711516,10.46891341108841,4
IOPS_427,-0.240846536744771,0.0652302357334928,-1.2650561627796353,-0.1164390912752209,1.1392002389088975,0.090515915885297,0.0016816148085407,-0.5017100980525221,-0.9397327768979364,10.470697154801124,2
IOPS_450,0.0509634328337217,0.0303808805895989,1.3142053294339926,0.0314598298895507,0.8109802482723018,0.0906743700084952,0.001744246789656,-0.510750241939403,-0.9602286004471448,10.465621344561525,4
IOPS_459,0.009456199904608,0.0083298349797322,-0.3783709669522693,-0.7937064856234053,1.1609516423888682,0.0911364887784797,0.0017232009999563,-0.5571958692784865,-0.9000606846827615,10.467497534502316,0
IOPS_46,-0.3062561233310384,0.381731630277034,-1.376097440228892,0.1062138355201232,0.7736165328067279,0.0903992324407319,0.0018005729995383,-0.5013000298587457,-1.0039836807233666,10.460315905212363,0
IOPS_461,0.0847214576625635,0.0153479605418319,0.3910022794174905,-1.4888813967763015,1.0952897188233688,0.0906260565602316,0.0017627131918491,-0.4727799002402692,-1.0244840315442705,10.46528729289171,4
IOPS_475,-0.41140569442458,0.1003206281863822,-0.9834000770437984,-0.3412210688986063,1.3307199933260043,0.0903849094434625,0.0018111201556682,-0.4875667282241357,-1.0300579565382395,10.459853607350963,4
IOPS_478,-0.0630059195693272,0.0605026560349705,0.6461717531872717,-0.92157253235867,1.4700480476224338,0.0903402523869879,0.0018060225354197,-0.4999086276989956,-1.0116865029054296,10.459705021454427,4
IOPS_52,-0.2224749730605354,0.0550322292163017,-0.9808831748836448,-0.4626178329517247,1.0643021023137629,0.0903158776635745,0.0017877592046939,-0.478616971134138,-1.030943527566522,10.46207308450773,0
IOPS_59,-0.2663079610259424,0.1876622432809324,-0.8910591759312244,-0.7886535774219823,0.9655463968937064,0.0901762310676479,0.0018031620065423,-0.5123617702704333,-0.9907195059826286,10.45881711535611,0
IOPS_68,-0.0074010611897106,0.0714688571412745,-1.099951976312458,-0.3240647756640582,1.3288284511803004,0.09125387235709,0.0017877726073707,-0.5481967439584957,-0.9533115743273152,10.462871933344866,2
IOPS_71,0.0144895503050795,0.0008438943372155,0.2585953112112915,-1.7086024501897994,1.3214012218036189,0.0916646168895364,0.0017579247746652,-0.5659852910272195,-0.9168503166143558,10.46610501253201,2
IOPS_81,-0.0338762641273686,0.0076019687051445,-0.8376841011078853,-0.7041105011204172,1.1911706639126702,0.0912841038817341,0.0017360570009152,-0.5461959303654234,-0.9251874011209908,10.467412845010609,2
IOPS_87,0.015696666641118,0.0072304667539574,-0.7153223106411284,-0.4871941322178297,1.3222669867773056,0.091585236485017,0.0016587413811847,-0.574468719179721,-0.8301781457701165,10.473668729827205,2
IOPS_89,0.0280441098561659,0.028926522314719,1.037686651803145,-0.3937655345464157,1.317247830365092,0.0910447095494881,0.0017438898924329,-0.5426106478861459,-0.9278002151240998,10.465901068393254,0
IOPS_94,-0.0590026686686297,0.0704052384024551,-1.2950421467588342,-0.0063101901803688,1.052004759250462,0.0911159579490855,0.0018157733568066,-0.5389434311025637,-0.980269051193214,10.46040001583002,0
IOPS_96,-0.2116564634552252,0.0958984821709572,-1.2118191401195286,-0.1089704875474071,1.0584417569235711,0.0906939163615123,0.0018042343564014,-0.510984693559996,-1.0036103596343395,10.460839831424073,4
