Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,target
ec2_network_in_257a54,0.0563462611040003,0.0115475393809741,0.4740794765164778,-0.7992370580077828,1.3080166895323098,0.0964978653078982,0.0006026752574196,-0.8130745826446111,0.7443386450346696,9.873084748681128,1
ec2_network_in_5abac7,-0.1301686789485523,0.155500157486964,-1.1868151216493146,-0.0852760338100138,0.9442608619630268,0.0915313475698168,0.001725267820561,-0.4720226713077501,-1.0051906760046263,9.945476155907524,0
ec2_request_latency_system_failure,-0.4486745412811705,0.9363953335474904,-1.3478291421411377,0.0249564483488144,0.8593462439642658,0.0913309411899052,0.0016842923008664,-0.5617032238569958,-0.8631623357587168,9.78531042002887,0
elb_request_count_8c0756,-0.2259691480170833,0.0868257279816151,-1.0792197046477607,-0.3724097513035778,0.957191382241286,0.0904667860132241,0.0017858484900509,-0.4852325812529347,-1.0269814627909548,9.776851257415087,0
exchange-2_cpc_results,-1.0595124348164036,4.000237689183256,-1.4985281615848876,0.2480381365587245,0.2320999889636967,0.0903614522083201,0.0017897746229293,-0.4740808274007138,-1.055365581186225,8.865261223480474,4
exchange-2_cpm_results,-0.5735151338469848,0.437712353388351,-1.1876514017745443,-0.2266167333942346,1.0233014048219589,0.0904533951819593,0.0017756774063841,-0.4271786796660543,-1.1134736695378482,8.868534831495195,0
exchange-3_cpc_results,-0.1292943555416923,0.1377492508737132,-1.1519398946609145,-0.1537264845935855,1.0863330936840083,0.0932384612637684,0.0013165939087138,-0.7014441374488112,-0.3540543592077347,8.85086836876194,4
exchange-3_cpm_results,-0.0871330089027997,0.1143254873445136,1.3672466868572777,0.0460523931595444,1.5066920346840178,0.0907117849313062,0.001725874664564,-0.405313789612407,-1.1364472310844556,8.819720632654793,0
exchange-4_cpc_results,-0.0993058851829501,0.2291593376751143,-0.9432256799907696,-0.4606898785172326,1.2531297378587014,0.0919901175151661,0.0015745889790888,-0.4529568840750252,-0.958699097779673,8.89974369428982,4
exchange-4_cpm_results,-0.1826131700235291,0.6041527351213831,-1.1481953941300358,-0.1560487153807042,1.11307244797552,0.0914681153803904,0.0016409822477516,-0.3891106155867431,-1.1033399966840751,8.895168040339497,4
grok_asg_anomaly,0.0787757600619033,0.0495342586448922,-0.3100379874483657,-1.5717865469129957,1.5380844292585694,0.0914860785971317,0.0017117071125027,-0.5539574613860423,-0.8661508439339842,9.919732771780764,0
iio_us-east-1_i-a2eb1cd9_NetworkIn,0.3858182450317464,0.2886943813118524,0.1482431612775777,-1.6767003984729034,1.3296892061227008,0.0913010968494833,0.0016131936944342,-0.5021716373424445,-0.8815708502688215,8.61313824443198,4
machine_temperature_system_failure,-0.0253156115251623,0.0304574610000041,-0.0572818416831862,-1.4311242398405897,1.402547296630407,0.0912289139680791,0.0017702775963563,-0.5516060119122418,-0.9359508732706536,11.50713795385624,1
nyc_taxi,0.5056031631630568,0.4918179769779939,1.3647256870085824,0.0722835343333132,0.8235653372569083,0.0904535748939341,0.0018391542369927,-0.4115232669994435,-1.1585949119365024,10.71563733219936,4
occupancy_6005,-0.0686981996552324,0.0614515005835314,-1.273813595919035,-0.0705583424650031,1.110109785639403,0.0916909008528807,0.0018151659682681,-0.5657314435912468,-0.9400126815936498,9.247477962370407,0
occupancy_t4013,0.0030961520930305,0.0801925093439777,-1.2406762902887467,-0.1665154912334121,1.3052285363521483,0.0914950472005262,0.0018559662576348,-0.5530474780852275,-0.9889209189376068,9.29338796345168,1
rds_cpu_utilization_cc0c53,-0.1447934832064767,0.0224699033229589,-0.100403462750744,-1.6384969009891914,1.2987478422815246,0.0905928829022598,0.0017676269330348,-0.4277106525582324,-1.0944818724374663,9.780667630574952,0
rds_cpu_utilization_e47b3b,-20.132602755010097,1807.7508776734296,-1.4624168695097748,0.1979901411355853,0.5621304438988843,0.0913071302732443,0.0016363823251797,-0.0787577662935642,-1.7059432608541465,9.805546955861187,2
rogue_agent_key_hold,0.2190257884946276,0.0388978880670981,0.6517954079497762,-0.8345445975441295,1.1740410783953146,0.0927004638497495,0.0014392430142976,-0.623115554816871,-0.6145797044004189,9.044275809400167,4
rogue_agent_key_updown,-0.0125321185229183,0.0189714663425829,1.0877630250912844,-0.1838334364910081,1.3447546083098332,0.094237318082463,0.0011250589113152,-0.5845406568570959,-0.4451362770806044,10.112561995688946,0
speed_6005,-0.0340679791049044,0.0304250138486252,0.0947149984668702,-0.6946365307108509,1.2895633864019111,0.0905643016415341,0.0018398909801454,-0.5143980275981704,-1.0054826540041912,9.292399892782395,0
speed_7578,-4.124851724312968,135.66707365701592,-1.291618156885504,0.0108197642394229,0.8463723847515275,0.0961128160879899,0.0007089545450746,-0.9915760655086014,1.0232793577517525,8.586318470870994,0
speed_t4013,-1.5275567349715982,6.390982807299914,-0.8848066402137129,-0.8259391536380236,0.9925445184903192,0.0924003537647197,0.0011357280506738,-0.7594558335971453,-0.106101849177516,9.347656100050688,1
