Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,AE_33,AE_34,AE_35,AE_36,AE_37,AE_38,AE_39,AE_40,AE_41,AE_42,AE_43,AE_44,AE_45,AE_46,AE_47,AE_48,AE_49,AE_50,AE_51,AE_52,AE_53,AE_54,AE_55,AE_56,AE_57,AE_58,AE_59,AE_60,AE_61,AE_62,AE_63,AE_64,AE_65,AE_66,target
Twitter_volume_PFE,Twitter_volume_PFE,0.0001216204106466,-9.626005164915102e-05,0.0179033864629914,0.0003205312468432,0.495964182116282,0.504035817883718,147.20587738458462,7.476406743526468,0.7975925365438713,6.650104861556027,0.036509369427354,-0.0500886398468164,-0.0121465743100535,0.0108044676803025,-0.1189377835953138,0.2886855010562499,-0.4076232846515637,0.017903799551143,0.0137803470106733,1.3219215687637225,0.4341966910639712,0.0439214026607283,-0.1189377835953138,147.20587738458462,7928.5,7928.5,3964.25,11892.75,1.0,1.0,1.0,1.0,15857.0,38.37670806659025,0.0021327653549317,0.0,0.5280056502954916,0.5280056502954916,0.0,1.0336644795788943,6.294096952364956e-10,0.0023371954754237,7.918569710403462e-05,0.0001989081224357,6.294096952364956e-10,0.1301202404809619,6.276272545090181,0.0395928485520173,4.8519382078058735,4.32666293346984,2.8571349375092283,-0.2241822219798828,1.5584306361668567,0.1083846554143923,7.317314629258517,-0.2968965936369484,7.895964229878274e-05,1.0,0,0.9060351895061546,133,0,0.7137767932586417,0.5001576590779782,1.6924148270541923,0
Twitter_volume_UPS,Twitter_volume_UPS,0.0035383016846024,0.0027508030332244,0.1036769463155448,0.0107489091973163,0.4906088491113072,0.5093911508886928,29.301322005805822,27.63993868893805,3.0102403069797488,7.012628236830414,0.0227870902385265,-0.0269960963179972,-0.0173183745150419,0.0217648851131506,-0.7235095865687668,1.3524012712222202,-2.075910857790987,0.1037373065783358,0.0479131556744623,1.2314239250571473,0.3927367872051708,0.0499428700786923,-0.7235095865687668,29.301322005805822,7932.5,7932.5,3966.25,11898.75,1.0,1.0,1.0,1.0,15865.0,59.0663000645574,0.0004076713283539,0.0,0.6212432664974832,0.6212432664974832,0.0,1.6035628470417973,6.073849113499766e-10,0.0021345491460047,0.0001180124702811,0.0002572714640344,6.073849113499766e-10,5.875871743486974,0.1501402805611222,0.0590062351405542,4.925507532236355,4.2648987150824285,2.847170165559721,-0.2279627372413444,1.56403483489712,0.0733793247158545,7.177174348697395,-0.3172643360807267,0.0001340787737109,1.0,0,0.7486920895051529,251,0,15.363126217477689,0.4992121021115349,16.518358724559423,1
ambient_temperature_system_failure,ambient_temperature_system_failure,0.0001052910522136,0.0003263774084985,0.0198372971809731,0.0003935183594462,0.504197055180955,0.495802944819045,188.4026074514373,303.2654581730235,7.709850314050449,4.12118901822822,-0.0334349498002997,0.0016818138820847,-0.0113026714516948,0.0119946079583001,-0.0816479643625314,0.7648910022679019,-0.8465389666304333,0.0198375766073359,0.0140081285097517,0.8467693430993183,0.2739429676565549,0.0234334129195495,-0.0816479643625314,188.4026074514373,3633.0,3633.0,1816.5,5449.5,1.0,1.0,1.0,1.0,7266.0,63.071530124650735,0.0010830177840287,0.0,0.0511029240964816,0.0511029240964816,0.0,0.4838681135143587,2.158739976396996e-06,0.0176784434533484,0.0001922967974079,0.0009387858209441,2.158739976396996e-06,6.3563527054108215,8.538537074148296,0.0961483987039938,4.599615505694267,4.965596803879709,2.674415950035845,-0.7122245269047408,2.360258676732429,0.3998028608966193,6.616613226452906,-0.1421794530356459,0.0002215476840128,1.0,0,0.9920176162949365,8,0,0.970609599504497,0.5004128819157032,1.8607388984834223,0
art_daily_flatmiddle,art_daily_flatmiddle,0.0128463919195602,0.0134130954211481,0.0889946222890999,0.0079200427963795,0.5042162698412699,0.4957837301587302,6.927596162312183,4.556619251808624,-0.0952708332999689,4.884640384362118,-0.0191035193130812,0.0217310213344547,-0.0283951534951469,0.0570787802366394,-0.4218603389894709,0.4585700925489391,-0.8804304315384099,0.0899170316554684,0.0608870120552574,1.7373417007905805,0.6415470804204122,0.101080811157919,-0.4218603389894709,6.927596162312183,2015.5,2015.5,1007.75,3023.25,1.0,1.0,1.0,1.0,4031.0,45.284503535916656,0.0003802135756631,1.0452500242056191e-92,0.4449756866118515,0.4449756866118515,0.0,1.072349875194195,3.0947100775039204e-09,0.0594601754091876,0.0007510226824472,0.0044656546564416,3.0947100775039204e-09,5.955951903807615,0.4704609218436874,0.3755113412236457,3.3685888024169444,4.198955054802535,2.835353535478853,-0.2919188949475005,1.419861125088932,0.0236286511064143,7.177174348697395,-0.3585830126913387,0.0013594342836887,1.0,0,0.7705284048621259,48,0,8.384545384367692,0.4916894070948917,0.6971252843387927,1
art_daily_jumpsdown,art_daily_jumpsdown,0.0007004039853146,0.0026984115549488,0.0742585949809982,0.0055143389285519,0.5084325396825397,0.4915674603174603,106.0223678271528,2.2231132170754453,0.1479652340085568,4.856385992036574,-0.0807182337575615,-0.1436262946163501,-0.045343010244883,0.0386729343939817,-0.3599280013251089,0.3289385947887382,-0.6888665961138472,0.0742618979981968,0.0555212751555161,1.922550122141131,0.6934133815182741,0.1077982228955801,-0.3599280013251089,106.0223678271528,2015.5,2015.5,1007.75,3023.25,1.0,1.0,1.0,1.0,4031.0,55.03165666175734,0.0009580233993247,3.5895979177879533e-50,0.5729566719367881,0.5729566719367881,0.0,1.1471299066779368,9.572934342260656e-09,0.0532596894092339,0.0006229181974354,0.0036018111369324,9.572934342260656e-09,5.955951903807615,1.3913827655310622,0.3114590987177304,3.578368287202404,4.1008029190598325,2.840059032762273,-0.2169708380628755,1.4864749121791097,0.031839021048951,6.936933867735471,-0.1750978038958327,0.0010619959069224,1.0,0,0.8593401141153909,41,0,3.338617229204454,0.5078144381045627,6.298851765057035,0
art_daily_jumpsup,art_daily_jumpsup,0.0010389551122855,-0.0052989320733693,0.0795996730880735,0.0063361079557281,0.4412202380952381,0.5587797619047619,76.61504865009525,6.986282153221419,0.1816858764572084,7.560228270179236,0.2388660729430501,0.1343414352283138,-0.0332201329440273,0.0312884437029161,-0.6007527512254214,0.6271586657845205,-1.227911417009942,0.079606453152075,0.0524551441140032,1.348311328031618,0.4863005164560111,0.0648252568716068,-0.6007527512254214,76.61504865009525,2015.5,2015.5,1007.75,3023.25,1.0,1.0,1.0,1.0,4031.0,63.97851506041469,6.543321954992597e-06,1.590071997323316e-129,0.5252026028774686,0.5252026028774686,0.0,0.7448761152553226,1.1004381327974552e-10,0.0513337403570848,0.000704112678129,0.0037656335749532,1.1004381327974552e-10,5.955951903807615,7.337334669338678,0.352056339064513,3.648106293579328,4.175571850286979,2.8547682623348822,-0.2859278760990104,1.371484047317383,0.0259272119363781,7.177174348697395,-0.3378395712270279,0.0011508644225022,1.0,0,0.5738030265441395,46,0,5.320134143645001,0.49813941949876,3.3949855656923527,1
art_daily_nojump,art_daily_nojump,0.0007228287801703,0.0028779700807568,0.0805215212373406,0.0064837153823755,0.5084325396825397,0.4915674603174603,111.39762561853634,1.5225773893043524,0.1487962046974035,4.2357963550033535,-0.0802943576091664,-0.123820696650235,-0.0542102981367786,0.0473864571566373,-0.3403499416120787,0.3514935358249573,-0.691843477437036,0.0805247655309901,0.0629594169861662,1.9904329045266764,0.7178969198867863,0.1163869050543761,-0.3403499416120787,111.39762561853634,2015.5,2015.5,1007.75,3023.25,1.0,1.0,1.0,1.0,4031.0,50.8850591560738,0.001575895599378,7.2380394425303185e-34,0.5723263117331928,0.5723263117331928,0.0,1.1011821094005363,4.993020916985292e-10,0.0531078360574202,0.0005247748865454,0.0032344536017441,4.993020916985292e-10,5.955951903807615,4.234228456913828,0.2623874432727378,3.542857522334396,4.31524306840852,2.8941254093972173,-0.3005425208017822,1.5793080884580284,0.0299639860690949,7.177174348697395,-0.1997512680968382,0.0008995238440949,1.0,0,0.9089555941451478,29,0,3.252460922990693,0.5088067477051579,10.14856484509135,0
art_increase_spike_density,art_increase_spike_density,0.0125112458309025,0.1040645825922505,0.2538628010564962,0.0644463217602501,0.5002480158730159,0.4997519841269841,20.29076753800913,-1.863792209062079,0.016037830277394,1.68228288908042,-1.0819230232199184,-0.3826276087321328,-0.2411971939806151,0.258231248213095,-0.4145578022427508,0.5687714044730328,-0.9833292067157836,0.25417091303391,0.2497615812322272,1.5988568893641095,0.6058439393551784,0.2581666435457609,-0.4145578022427508,20.29076753800913,2015.5,2015.5,1007.75,3023.25,1.0,1.0,1.0,1.0,4031.0,5.942055751779701,0.0508298871675446,0.0,0.5105256945733788,0.5105256945733788,0.0,1.0025226597071706,8.427892881708112e-09,0.0156691372347249,7.418020298316937e-05,0.0007881723080322,8.427892881708112e-09,9.419418837675352,8.038036072144289,0.0370901014915846,2.2173626918780185,6.637032241498669,3.121448900351803,-0.4901760082331901,1.6281461583445702,0.0166840877812036,9.419418837675352,0.0228042566537326,0.0001183377775616,1.0,0,0.9997519225996032,0,0,7.050301922926974,0.4998759612998015,254.9305560272257,4
art_load_balancer_spikes,art_load_balancer_spikes,4.826979844421514e-05,-0.000400375369455,0.0040031857466153,1.602549612190469e-05,0.4813988095238095,0.5186011904761905,82.93183199034381,6.436444626125036,1.0945364109224676,6.066819487886588,0.3362160171107687,0.1851069618928522,-0.0021977813265129,0.0022136100231701,-0.0242383415695714,0.0242809762086917,-0.0485193177782631,0.0040034767509436,0.0029255214982816,1.6188642102823092,0.5600885786749297,0.0825070476547755,-0.0242383415695714,82.93183199034381,2015.5,2015.5,1007.75,3023.25,1.0,1.0,1.0,1.0,4031.0,25.879282443784067,0.0080660722578725,5.145836965007711e-237,0.3552030995156796,0.3552030995156796,0.0,0.6561289192521589,6.578467668388339e-09,0.0067383800755063,0.0003496979491642,0.0007686527177273,6.578467668388339e-09,7.337334669338678,0.4704609218436874,0.1748489745821464,4.9480413446126,4.657170889542947,2.74252058041626,-0.3500239200686854,1.8386294685628497,0.0999266555432881,7.337334669338678,-0.1986482323895074,0.0003459526269564,1.0,0,0.917886380550504,75,0,0.1317492393233282,0.4983874968989089,0.020391964205625,1
cpu_utilization_asg_misconfiguration,cpu_utilization_asg_misconfiguration,4.296992411125234e-06,0.1867290917949269,1.2798663058096036,1.638057760746722,0.5007202216066482,0.4992797783933518,297782.3558963728,-1.9262951637179453,0.0043466639108722,1.946734835718004,-0.4376819527376466,-0.1472450852932424,-1.2691681653464892,1.268907221911601,-2.491556027535591,3.401591080405552,-5.893147107941143,1.279866305816817,1.2694119774975603,1.2051698194251188,0.4346731303216414,0.2171787471362758,-2.491556027535591,297782.3558963728,9024.5,9024.5,4512.25,13536.75,1.0,1.0,1.0,1.0,18049.0,9.529603564986072,0.0557718101932175,0.0,-16.529471846577028,-16.529471846577028,0.0,0.9850472716012182,6.479379318139642e-11,0.0007470143688189,4.033287321338555e-06,3.5466987990408495e-05,6.479379318139642e-11,9.419418837675352,4.094088176352706,0.0020166436606692,3.2352094782767686,6.1097994351592,3.323398209056227,-0.5072516108256415,1.8677013691811737,0.0431011658818139,9.419418837675352,-0.2020670006932764,5.914220652564697e-06,1.0,0,0.9999445952683804,0,0,9.86389809595638,0.5000277023657543,29338.43457072272,4
ec2_cpu_utilization_24ae8d,ec2_cpu_utilization_24ae8d,1.822507952877055e-07,-0.0003382904399885,0.0020913358244714,4.373685530717703e-06,0.4965277777777778,0.5034722222222222,11412.424274547016,6.21443950217836,0.9529466376315616,4.054478364513263,0.4855354051387634,0.1857804460215495,-0.0017764857563319,0.0017562110505829,-0.0084790976569341,0.0214409901352756,-0.0299200877922097,0.0020913358324126,0.0018536089148664,1.4541412248008625,0.5030983368576091,0.069897380285047,-0.0084790976569341,11412.424274547016,2015.5,2015.5,1007.75,3023.25,1.0,1.0,1.0,1.0,4031.0,15.159561778912323,0.0214721538728318,5.676972034611767e-212,2.1609897439205525,2.1609897439205525,0.0,0.9240258000459766,5.538647818316805e-10,0.0116239569812001,0.0001747930186041,0.0006694792311524,5.538647818316805e-10,9.419418837675352,3.613607214428858,0.0873965093020918,4.494779943121166,5.294572708797776,2.953234767641592,-0.2963307315442298,1.9629354725033656,0.0860644279480787,9.419418837675352,-0.1523916994913259,0.0002079073044187,1.0,0,0.9853634333909737,24,0,0.0216766211541985,0.5003721161000991,0.0126801413937097,0
ec2_cpu_utilization_53ea38,ec2_cpu_utilization_53ea38,2.9665649044692916e-10,0.0030072444578912,0.0238905459462045,0.0005707581856077,0.5,0.5,18424730.159619976,-1.9851732439738463,0.0003156965682336,1.1781042256823868,-0.3776277078971418,-0.1283005062334465,-0.0238945122378567,0.0237909341179241,-0.0281455540145305,0.0343625996085767,-0.0625081536231072,0.0238905459462045,0.0238467501155467,1.2932457831713453,0.5041993437044064,0.3821988681357261,-0.0281455540145305,18424730.159619976,2015.5,2015.5,1007.75,3023.25,1.0,1.0,1.0,1.0,4031.0,3.13320706776391,0.0868617283673361,0.0,4333.499343422813,4333.499343422813,0.0,1.000690996021245,1.0958577376695678e-09,0.016172959533766,6.198698649126369e-05,0.0007970411736898,1.0958577376695678e-09,9.419418837675352,3.993987975951904,0.0309934932456318,1.6914906641321923,7.099584241617578,3.024480396163793,-0.5725045316374694,1.3921996636764231,0.0119694263172664,9.419418837675352,0.1371862981199416,9.33341602060288e-05,1.0,0,0.9997519225996032,0,0,0.0584699589819891,0.4998759612998015,2.2946325620344403,2
ec2_cpu_utilization_5f5533,ec2_cpu_utilization_5f5533,4.575224061492072e-09,0.0109658816096497,0.2119261400846055,0.0449126888511598,0.5002480158730159,0.4997519841269841,38012129.691499546,-1.7794158639287057,0.022466735215442,2.6060427204751826,-0.1552315865089225,-0.0513643071353156,-0.2084111745000018,0.2089076456180461,-0.5522885726767086,0.9044767417013446,-1.4567653143780532,0.2119261400846055,0.208269615594338,1.2548085946636067,0.4754760649216613,0.1454772006495825,-0.5522885726767086,38012129.691499546,2015.5,2015.5,1007.75,3023.25,1.0,1.0,1.0,1.0,4031.0,5.768998917545928,0.0254081302311145,0.0,-3300.670825753702,-3300.670825753702,0.0,1.0136647845929174,4.515779829025464e-09,0.015572965730845,7.644998365778718e-05,0.0007675357446434,4.515779829025464e-09,9.419418837675352,8.69869739478958,0.0382249918288935,2.833191527404061,6.599902593047004,3.103772432524468,-0.455630038744034,1.596464276639208,0.0508935578905311,9.419418837675352,0.0108141337878114,0.0001081838618492,1.0,0,0.9997519225996032,2,0,1.3340194670335777,0.4998759612998015,174.33091073144584,4
ec2_cpu_utilization_77c1ca,ec2_cpu_utilization_77c1ca,0.003129704163458,-0.0004798789279605,0.1490082813587002,0.0222034679134735,0.4680059523809524,0.5319940476190477,47.61096447630207,2.6557238210411294,0.9053713197387304,3.935580370862557,0.072672130051055,-0.363796868260472,-0.0668611393491816,0.0304865841779917,-0.583304366983388,0.6625853596770099,-1.245889726660398,0.1490411451969701,0.0943997186155317,1.922378052544273,0.6650971615078438,0.119599895601127,-0.583304366983388,47.61096447630207,2015.5,2015.5,1007.75,3023.25,1.0,1.0,1.0,1.0,4031.0,34.961181573802975,0.0002525546666191,8.347088378299935e-146,0.3917843514581823,0.3917843514581823,0.0,0.8306187982547484,4.3303490183292e-09,0.0119416366798032,0.0004612430242471,0.0011818973130792,4.3303490183292e-09,6.016012024048097,9.8998997995992,0.2306215121235931,4.774523747957858,4.3427292685380525,2.786729145498892,-0.3808487055111034,1.591516390302388,0.0861569359276277,6.916913827655311,-0.4186343656416436,0.0005289264369295,1.0,0,0.6219300421730037,66,0,6.563799625457973,0.4934259488959331,3.77909795368983,1
