Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,target
Yahoo_A1real_25_data,-0.5074684,-0.67614186,-0.6244731,-0.052701812,-0.094557166,-0.50198364,1.0072433,-0.46129233,-0.48067752,-0.27267033,-0.3683157,-0.3783682,1.889139,-0.29717693,0.9521524,-0.13836995,2
Yahoo_A1real_26_data,-0.21822722,0.16259147,-0.13461609,-0.7166356,-0.06343421,0.08492096,-0.72116566,0.23447905,-0.2969375,0.070684664,0.20845576,-0.528996,-0.4111069,-0.18758279,0.04117135,-0.6646572,2
Yahoo_A1real_27_data,-0.41027862,-0.5760779,-0.49838212,-0.25624016,0.005684864,-0.4257777,0.45820636,-0.25379673,-0.64068806,-0.0035378516,-0.24133128,-0.42079857,1.4992229,-0.30554613,1.0118889,-0.30559647,4
Yahoo_A1real_28_data,-0.3542246,0.213375,-0.15123694,-0.6708102,-0.19540009,0.2467137,-0.6422758,0.06547663,-0.009979572,-0.0009042947,0.080623515,-0.37289202,-0.6434159,-0.0877493,-0.4048166,-0.5668029,2
Yahoo_A1real_29_data,-0.31515136,0.0332559,-0.04115855,-0.7622624,-0.09036592,-0.025072353,-0.6276284,0.17350319,-0.42965248,0.05122367,0.1600537,-0.49124834,-0.1279618,-0.18962727,0.17965187,-0.6242844,0
Yahoo_A1real_2_data,-0.4802085,-0.6035363,-0.48132858,-0.14565888,-0.054255947,-0.4996715,0.79682314,-0.24227053,-0.52263796,-0.30137613,-0.32680872,-0.39767468,1.7069607,-0.3103204,0.88769037,-0.1980949,4
Yahoo_A1real_30_data,-0.6379211,-0.096141495,0.2718189,-0.33211935,-0.15911831,-0.3408025,0.25356692,0.17006536,-0.59513503,-0.29542375,-0.24862665,-0.4795598,1.1760921,-0.38648054,0.490993,-0.31564203,2
Yahoo_A1real_31_data,-0.4460919,-0.6896354,-0.6219567,-0.1442287,-0.061882768,-0.48442367,0.8073978,-0.49351534,-0.5191929,-0.1793003,-0.24427696,-0.34738222,1.6708752,-0.27342844,0.9677991,-0.1685124,2
Yahoo_A1real_32_data,-0.40547374,0.5998316,0.26865226,-0.6356366,-0.4095411,0.3740711,-0.5400739,-0.38186383,0.22129236,-0.28063098,0.10065509,-0.53407234,-0.73948365,-0.32618037,-0.68509316,-0.23874816,4
Yahoo_A1real_33_data,-0.107994266,0.018223014,-0.3981975,-0.73865914,0.014110539,0.041148998,-0.7273147,0.31036654,-0.23699014,0.13139325,0.21458529,-0.47874644,-0.47663313,-0.118341096,0.046532694,-0.72030646,4
Yahoo_A1real_34_data,-0.39070067,0.64508367,0.31006658,-0.66177404,-0.3929999,0.36231822,-0.5949063,-0.2967799,0.11686886,-0.24830428,0.16411667,-0.59527606,-0.68052804,-0.35629928,-0.57918483,-0.3382612,4
Yahoo_A1real_35_data,-0.33377182,-0.53991604,-0.5206301,-0.26975498,0.03712766,-0.39846432,0.2548718,-0.21256875,-0.7194734,0.085459456,-0.16027331,-0.48301706,1.3558893,-0.34021887,1.1060929,-0.37644124,0
Yahoo_A1real_36_data,-0.41891038,0.6935693,0.1777829,-0.5405375,-0.43441582,0.4787302,-0.5129796,-0.39407986,0.31335172,-0.27575806,0.030347535,-0.5732441,-0.7855988,-0.3408538,-0.80956805,-0.23409627,4
Yahoo_A1real_37_data,0.008040882,-0.3809598,-0.601366,-0.747429,0.029344482,-0.35294038,-0.5011642,-0.19450276,-0.10763452,0.31503415,0.21791145,0.26037005,-0.6518241,0.41946295,-0.032206565,-0.33488765,4
Yahoo_A1real_38_data,-0.2809285,-0.13348307,-0.47124407,-0.6788685,-0.10077013,-0.016010428,-0.58642554,0.0038754304,0.060078286,0.08281797,-0.026252883,-0.013332287,-0.673402,0.25018412,-0.46853718,-0.55395925,4
Yahoo_A1real_39_data,-0.5381137,0.19125602,-0.5684861,0.20914787,-0.3779183,0.5202523,-0.35920805,-0.14739166,0.33671796,-0.26340818,-0.5068784,-0.2889575,-0.7073493,-0.08797817,-0.9335064,-0.36298338,4
Yahoo_A1real_3_data,-0.60090643,-0.6264126,-0.4480513,-0.18788606,-0.035150852,-0.5033752,0.95872045,-0.26133743,-0.49902257,-0.19211066,-0.46714061,-0.37209052,1.9352041,-0.2973187,0.9132182,-0.1925626,4
Yahoo_A1real_40_data,-0.43407345,0.6979391,0.3580775,-0.62942743,-0.40225735,0.39042315,-0.6136039,-0.32849777,0.044122428,-0.1933239,0.1690357,-0.63534987,-0.6588891,-0.40845668,-0.5075223,-0.3113247,2
Yahoo_A1real_41_data,-0.23951708,-0.03869091,-0.15805799,-0.7415762,-0.048315015,-0.13834526,-0.56827015,0.09583281,-0.41034237,0.058350023,0.16494226,-0.4393135,-0.0942968,-0.14675339,0.23664808,-0.60204774,0
Yahoo_A1real_42_data,-0.34983242,-0.4937439,-0.34645563,-0.37501517,-0.06089541,-0.4036303,0.12357785,-0.1762145,-0.6594929,-0.024813686,-0.07002993,-0.35471958,0.78665054,-0.2998818,0.8283567,-0.24666172,2
Yahoo_A1real_43_data,-0.54302055,0.17187609,-0.5860225,0.37639812,-0.44576234,0.4753144,-0.28710055,-0.29414928,0.3448001,-0.3424843,-0.550569,-0.34282878,-0.66652274,-0.107957736,-0.93786263,-0.28061327,4
Yahoo_A1real_44_data,-0.40805665,0.5926445,0.12731071,-0.6267824,-0.3562128,0.42220214,-0.5893686,-0.20607924,0.18297808,-0.22322756,0.043136787,-0.57062495,-0.70274967,-0.31546444,-0.67188203,-0.3842007,2
Yahoo_A1real_45_data,-0.017810415,-0.3447299,-0.6855523,-0.638175,0.053009283,-0.22306675,-0.6025864,-0.0089633865,0.051672935,0.2959267,0.15018769,0.22675419,-0.80184275,0.46413553,-0.29709142,-0.49080074,1
Yahoo_A1real_46_data,-0.13575332,-0.6224799,-0.74194944,-0.24521416,-0.006971387,-0.44894004,0.16425793,-0.6580953,-0.74723864,0.23251031,0.0842389,-0.3899166,1.1258434,-0.25710994,1.260022,-0.3200461,2
Yahoo_A1real_47_data,-0.38847876,-0.31153786,-0.12414138,-0.3945172,-0.046673838,-0.3516571,0.07181362,0.15403333,-0.64454436,-0.18803221,-0.11966815,-0.4930989,1.0387471,-0.32564297,0.7099695,-0.4355157,4
Yahoo_A1real_48_data,-0.5016698,0.19560671,0.32007855,-0.53878576,-0.43269533,-0.20123301,-0.19114558,-0.30658042,-0.24787866,-0.19259988,0.06020617,-0.23850445,-0.14688054,-0.065949894,-0.28926638,-0.27583814,2
Yahoo_A1real_49_data,-0.38669538,-0.5419013,-0.47547835,-0.19238304,-0.025375037,-0.43932158,0.47506556,-0.1622289,-0.63302505,-0.16097689,-0.23712528,-0.4655769,1.5059905,-0.3408112,0.96385735,-0.31592503,4
Yahoo_A1real_4_data,-0.48187283,-0.3187236,-0.0911998,-0.4225539,-0.09261256,-0.38680908,0.16016898,0.06399803,-0.63751185,-0.1854756,-0.18745402,-0.46711025,1.0045843,-0.32305378,0.6661404,-0.33304542,4
Yahoo_A1real_50_data,-0.4994117,-0.16406323,0.10609929,-0.30303535,-0.112625346,-0.3459101,0.17770128,0.23889296,-0.614867,-0.35743502,-0.19143458,-0.5263974,1.1418872,-0.40722564,0.5812785,-0.36634466,0
Yahoo_A1real_51_data,-0.23014806,-0.37132984,-0.35750908,-0.5190875,0.06233927,-0.27963609,-0.2787048,0.028256286,-0.72737134,0.18838246,0.06288699,-0.5003925,0.69989514,-0.28959966,0.9015702,-0.5493935,0
Yahoo_A1real_52_data,-0.21435903,-0.15339638,-0.52766967,-0.6850518,-0.041556716,0.00049099966,-0.60934573,0.10536793,-0.012171847,0.166533,0.08586956,-0.06748573,-0.73363936,0.2463696,-0.3560434,-0.5897296,4
Yahoo_A1real_53_data,-0.40519917,-0.5738904,-0.5324467,-0.18252723,-0.030458566,-0.44855464,0.49578118,-0.25720805,-0.63543123,-0.11452943,-0.2290862,-0.44323593,1.4530089,-0.3421041,1.0056626,-0.25389037,0
Yahoo_A1real_54_data,-0.34614828,-0.15799052,-0.074739486,-0.32235405,-0.09610594,-0.29739755,0.036416035,0.16081303,-0.603223,-0.23172572,-0.14722458,-0.5424667,0.9503672,-0.3699078,0.6710181,-0.42306176,2
Yahoo_A1real_55_data,-0.52905697,0.15227936,-0.63801146,0.49927673,-0.44428298,0.54358214,-0.28164342,-0.24960066,0.33419034,-0.29357997,-0.5426192,-0.31854635,-0.68145454,-0.101504534,-0.90547055,-0.30968916,4
Yahoo_A1real_56_data,-0.43295547,0.47170556,-0.26562345,-0.34431753,-0.33845633,0.5851894,-0.54040635,-0.06409433,0.3300272,-0.117982276,-0.15927637,-0.44164845,-0.85450107,-0.14124124,-0.86232793,-0.49352583,4
Yahoo_A1real_57_data,-0.40784034,0.46964037,0.11520642,-0.6216435,-0.34393606,0.32076094,-0.5299843,-0.29608217,0.20698445,-0.24850419,0.05894989,-0.4266964,-0.73019564,-0.21876791,-0.676608,-0.28980792,4
Yahoo_A1real_58_data,-0.49077052,-0.65743273,-0.59905857,-0.095591985,-0.08265563,-0.49708572,0.90704995,-0.42303506,-0.49486157,-0.24992746,-0.3289011,-0.3635464,1.7668117,-0.29230583,0.9354147,-0.14566855,4
Yahoo_A1real_59_data,0.3260052,-0.479114,-0.7521573,-0.77823687,0.093782954,-0.6310524,-0.6185112,-0.80410814,-0.63632584,0.6810624,0.5573783,-0.0055822455,-0.18412323,0.16022801,0.9737996,-0.43953216,0
Yahoo_A1real_5_data,-0.43852907,0.31278342,-0.5391044,0.579842,-0.5855292,0.62351286,-0.20932609,-0.6443509,0.41734496,-0.4278704,-0.49993142,-0.5541256,-0.6235283,-0.39475727,-0.8115645,-0.01352499,4
Yahoo_A1real_60_data,-0.47879687,0.07397811,0.29742453,-0.5448005,-0.17124651,-0.1530582,-0.31392685,0.1405915,-0.5788659,-0.16234317,0.03419766,-0.5464164,0.4356418,-0.36014736,0.3374226,-0.46867174,4
Yahoo_A1real_61_data,-0.51021624,0.37348998,0.65280956,-0.49463764,-0.34168315,-0.12471592,-0.3635018,-0.07254038,-0.5204848,-0.37377277,0.13788953,-0.5928663,0.22809857,-0.4629947,0.12665485,-0.34108242,2
Yahoo_A1real_62_data,-0.5220691,-0.62254256,-0.49837342,-0.19326517,-0.04657004,-0.42347732,0.9539538,-0.3423335,-0.5104016,-0.14921401,-0.43154544,-0.33484483,1.8587464,-0.2969663,0.99410033,-0.14463991,4
Yahoo_A1real_63_data,0.19011898,-0.3303076,-0.70258427,-0.80290335,0.1644703,-0.27943054,-0.7915017,-0.087265186,-0.3462026,0.44175133,0.42549902,-0.16260426,-0.5171663,0.121355854,0.44727495,-0.64324504,2
Yahoo_A1real_64_data,-0.44415465,0.61028606,0.4325442,-0.6394345,-0.3540644,0.26675582,-0.63181376,-0.11915017,-0.21197073,-0.14515556,0.1915605,-0.66204417,-0.42555875,-0.43519884,-0.22704862,-0.4367696,0
Yahoo_A1real_65_data,-0.46000135,0.43740982,-0.11445865,-0.34269196,-0.38557455,0.516035,-0.4533668,-0.18919833,0.279697,-0.19787623,-0.15780562,-0.40192062,-0.8171395,-0.24031033,-0.7962813,-0.2924865,4
Yahoo_A1real_66_data,-0.5174909,-0.46737683,-0.22571135,-0.26539415,-0.11982833,-0.42494825,0.47098923,-0.004956818,-0.5741436,-0.35191256,-0.28984553,-0.40372312,1.1716484,-0.34211606,0.68164974,-0.1680618,2
Yahoo_A1real_67_data,-0.59266764,-0.6559983,-0.50965345,-0.1800313,-0.038904034,-0.4968981,0.98669624,-0.34869662,-0.49069074,-0.16079515,-0.447744,-0.35311,1.9363075,-0.28855556,0.9410611,-0.16740738,2
Yahoo_A1real_6_data,-0.5445257,-0.26365098,0.0039795907,-0.3248873,-0.06415733,-0.34428617,0.24887738,0.20175202,-0.64014775,-0.18269636,-0.27598527,-0.49763018,1.2816489,-0.38251013,0.6904007,-0.38027218,4
Yahoo_A1real_7_data,-0.34794357,-0.5749642,-0.60380965,-0.28966546,-0.09994861,-0.5083764,0.5828093,-0.4860803,-0.5008733,-0.10285159,-0.16874662,-0.31647366,1.3813726,-0.18620424,0.851668,-0.22399336,4
Yahoo_A1real_8_data,-0.43360054,-0.24904792,-0.026253032,-0.5826201,-0.14642613,-0.33369187,-0.03948342,-0.015353634,-0.51292455,-0.16216284,-0.04933073,-0.33054376,0.5535515,-0.19553643,0.3967126,-0.34522808,0
Yahoo_A1real_9_data,-0.42193007,0.26997572,-0.5629892,0.6495745,-0.5928053,0.5867704,-0.1895096,-0.6632197,0.4007758,-0.4526883,-0.50883704,-0.5502811,-0.58580106,-0.4073506,-0.7846633,-0.013333131,4
