Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,target
Yahoo_A1real_11_data,2.4519758,-1.2780244,0.7576003,1.3499304,-2.6344557,0.6090548,-1.6370729,0.81055886,1.4665942,-2.637311,6.3843094e-05,-1.9328067,-2.0991042,-0.35287082,-0.6638258,0.3781812,2
Yahoo_A1real_12_data,2.4256978,-0.44433945,0.03946359,0.7196385,-1.4082946,-0.7650706,-1.0435793,0.82022774,1.1501145,-1.4576592,-0.06853303,-0.5329379,-1.7114273,0.7035933,-0.11126663,-0.51381755,4
Yahoo_A1real_13_data,3.6488492,2.4637203,4.4455957,1.2662051,-3.818362,-0.8324872,-3.9278698,2.9954448,-0.29581544,-4.581754,-0.890752,-4.0720572,-2.0264788,-1.0963709,0.399365,-0.094428994,4
Yahoo_A1real_14_data,2.7077029,-0.33687305,1.4159355,1.579122,-2.3518639,0.3956849,-2.2867362,1.4319173,1.3822911,-3.0673397,-0.41966176,-2.7879498,-1.9609702,-0.85494155,-1.0122688,0.69200563,0
Yahoo_A1real_15_data,3.7376223,2.6427364,4.341738,1.2940086,-3.747222,-1.0016706,-3.850651,3.1709502,-0.35121405,-4.5533624,-0.9535545,-4.0187187,-2.0421865,-0.91952795,0.3899461,-0.1624641,4
Yahoo_A1real_16_data,2.373778,-0.56824875,0.53438395,1.0528207,-2.1440768,0.21729171,-1.0578065,1.0246115,1.2806805,-2.3665788,-0.056464836,-1.4692645,-1.8461441,-0.23156379,-0.56810045,0.072261766,4
Yahoo_A1real_17_data,2.1354022,-2.3748565,-1.0961455,1.9960963,-3.658987,0.39389032,0.11527438,0.5581621,2.7409935,-2.7106502,-0.93785244,1.8226844,-3.0179987,-0.17721663,-0.31233144,1.5635368,4
Yahoo_A1real_18_data,3.3197122,-0.45030177,1.8936492,0.5513857,-2.5899124,-1.8549888,-1.5270586,1.7392913,-0.49427232,-0.87340456,0.3453391,-1.9816507,-2.980204,1.9006932,-0.50614405,-1.8800826,4
Yahoo_A1real_19_data,0.8905184,-2.4559093,-0.60148764,2.403533,-4.0671597,0.5340035,-0.64455575,-0.066953644,2.012277,-2.4462261,-0.42873564,1.7427104,-2.6680071,-0.34247094,-0.15888092,1.6445664,4
Yahoo_A1real_20_data,1.5363647,-1.3221743,-0.5874451,1.1496693,-2.0981238,0.5502814,-0.26999336,0.17404738,1.6276094,-1.622518,-0.3195257,0.34703648,-1.6319847,-0.21491477,-0.46498585,0.9192716,4
Yahoo_A1real_21_data,3.0811384,-1.2610935,-0.06611195,1.4698707,-1.8895735,-1.874138,-0.6613088,0.70588493,1.7128844,-1.9782132,-2.1032283,0.21904743,-2.8104603,-0.28163508,-0.07727271,-0.075573295,0
Yahoo_A1real_22_data,1.6680813,-0.8771398,-0.4573274,1.4732125,-1.8186824,0.12473766,0.2872749,0.46584788,1.3045567,-1.4826432,-0.13294105,0.49170157,-1.6355706,0.3556221,-0.28672954,-0.02937287,2
Yahoo_A1real_23_data,1.9309729,-1.3737733,-0.243178,2.7645178,-3.5095983,0.8572492,-0.5899384,-0.080422476,1.6554403,-2.7015948,-0.77039975,0.32875597,-2.648703,-0.98617154,-0.8547704,1.1928365,4
Yahoo_A1real_24_data,3.0709207,-0.113380715,1.4390389,0.51875573,-1.942037,-1.8358878,-1.6222018,1.4275304,0.072755024,-1.0434351,0.06377776,-1.4553128,-2.449739,1.6460651,-0.0013617948,-1.589208,0
Yahoo_A1real_25_data,6.4095798,1.2463857,1.3467716,-0.85059524,-2.6857436,-3.461151,-2.2981484,1.7875675,-0.15632406,-1.703609,-0.8158059,-1.1878482,-4.3908696,3.5544791,-0.19738784,-3.0024137,2
Yahoo_A1real_26_data,2.8921618,0.25661612,1.5202684,1.6819133,-2.322431,-0.13666926,-2.1726766,1.793207,1.0039346,-2.8482602,-0.35179484,-2.7218115,-2.224462,-0.59086657,-1.270888,0.45933005,2
Yahoo_A1real_27_data,3.3321288,0.89271015,1.9590092,1.7631414,-2.7106519,-0.15495422,-2.8355134,2.8726892,1.1162927,-4.018258,-1.0550569,-3.833733,-2.2308073,-1.360164,-0.98004484,0.51450735,4
Yahoo_A1real_28_data,1.2242063,-0.97490305,0.56904227,1.2212611,-2.0352216,0.06360143,-1.4894513,0.8535767,1.2791622,-2.309318,-0.22049747,-1.0228579,-1.8939265,-0.18300886,-0.50147897,0.8691745,2
Yahoo_A1real_29_data,2.0023878,-0.02125916,1.0841445,1.5553168,-2.1957023,-0.2572373,-2.3347166,1.4590963,1.2877159,-2.7593813,-0.45511225,-1.8152777,-2.214989,-0.4647071,-0.52267045,0.7889508,0
Yahoo_A1real_30_data,3.6110535,1.608051,2.6813397,1.7938545,-3.0758138,-0.059323877,-2.3017316,2.7999442,0.61496025,-3.677288,-0.28971773,-4.2092986,-1.9660813,-0.6805548,-0.8940545,-0.04096968,2
Yahoo_A1real_31_data,6.0858088,1.0034378,-0.34859955,0.16787976,-1.3051594,-2.4324875,-2.5317059,1.9132794,1.3241991,-1.1699225,-1.6039627,-0.93679863,-3.3948143,2.1338131,-0.3304919,-2.054799,2
Yahoo_A1real_32_data,1.990563,-0.3176319,1.4786818,1.0571959,-2.3309565,0.2918558,-2.3215933,0.44962272,0.3588535,-1.7005223,0.5655539,-1.9065847,-1.3801099,0.5918116,-0.08144737,-0.36511117,4
Yahoo_A1real_33_data,2.4256976,-0.4443395,0.039463673,0.71963865,-1.4082948,-0.76507056,-1.0435793,0.8202276,1.1501144,-1.4576594,-0.068533085,-0.53293794,-1.7114273,0.7035931,-0.111266695,-0.5138175,4
Yahoo_A1real_34_data,2.710272,-0.45000023,1.1082337,1.0502084,-2.521115,0.59516853,-2.22631,0.8147229,0.7601486,-2.316252,0.40231064,-2.160273,-1.5163313,0.5984218,-0.4408028,-0.38057712,4
Yahoo_A1real_35_data,3.3399374,1.5508753,1.6779275,1.3572497,-1.9645277,-1.422995,-2.8070138,2.7924118,0.6816489,-3.6077027,-1.2280928,-3.0154135,-2.4132824,-0.4606087,-0.93262374,0.2644375,0
Yahoo_A1real_36_data,2.1269758,-0.011926666,1.2696959,1.6077182,-2.5015671,0.96259505,-2.825733,0.26249897,0.835414,-1.794173,0.3352459,-1.9193778,-1.409584,0.445618,-0.22229484,0.087229274,4
Yahoo_A1real_37_data,1.6050643,-2.0797186,-0.14637886,2.5356028,-2.7893858,-0.6739885,-0.0871698,0.5878364,1.6797968,-1.8867817,-0.7387867,0.63512594,-2.408059,0.49392924,-0.43218356,0.14066762,4
Yahoo_A1real_38_data,2.8075533,-1.7467098,-1.5100951,2.510491,-3.6286905,1.3692945,-1.4021342,0.44813755,3.4529905,-2.986693,-0.53235763,0.93654424,-3.1730995,-0.535096,-1.4012212,2.380525,4
Yahoo_A1real_39_data,1.6063137,-1.322179,-0.4838913,2.1892073,-3.9120457,2.156273,-1.4803509,-0.07717355,1.9861872,-2.4429061,0.4780183,0.30569142,-2.3682814,-0.3527537,-0.85876876,2.0593133,4
Yahoo_A1real_40_data,2.2952042,0.72203624,1.6726935,1.4004961,-1.9667573,-0.15209407,-2.3381429,1.6605521,0.43895632,-2.4359102,-0.19270273,-2.8421886,-1.7737631,-0.10518738,-1.0957737,0.407937,2
Yahoo_A1real_41_data,2.6561677,-0.38639587,0.61635816,1.4839633,-1.9327245,-0.058298,-1.5472585,1.3642747,1.4749154,-2.537134,-0.43157586,-1.9511247,-2.183458,-0.48894435,-1.2499267,0.603964,0
Yahoo_A1real_42_data,2.343429,-1.5513208,0.22908996,1.2896602,-2.2312148,-0.6580167,-0.23633178,0.8121246,1.4914995,-2.1046216,-0.9285235,-0.41731793,-2.3353915,-0.11520124,-0.23465379,-0.026248619,2
Yahoo_A1real_43_data,1.7612544,-0.44319957,0.19908561,3.1414795,-4.6948853,2.7787592,-1.6185795,-0.63981205,1.64953,-2.1426213,0.9513509,-0.44508013,-2.0283606,-0.7801924,-0.46055347,1.2173357,4
Yahoo_A1real_44_data,2.539781,-0.7444885,1.03727,1.2672346,-2.702195,0.7891111,-2.1771924,0.57587606,0.94322556,-1.8927591,0.53873646,-1.9618787,-1.7425147,0.4652507,-0.405729,-0.27087012,2
Yahoo_A1real_45_data,1.5389218,-0.7212652,-0.4635142,1.1942232,-1.8464566,-0.011714045,-0.8424735,0.118966594,1.6552478,-1.9171512,-0.3679975,0.6480391,-1.5757624,-0.022117568,-0.018649854,0.73588216,1
Yahoo_A1real_46_data,4.430687,0.25463974,0.090422444,0.6718505,-0.9500043,-1.7411906,-2.4423282,1.3467479,1.6222916,-1.4659069,-1.3027728,-0.9100843,-2.3734784,0.94950104,0.30311972,-1.3243159,2
Yahoo_A1real_47_data,3.4047277,-0.48571295,1.5750436,0.38951707,-2.5093963,-1.3085592,-1.5690904,1.5618143,-0.028415876,-1.647338,0.11246818,-2.133341,-2.6030567,1.4969141,-0.39363933,-1.7625835,4
Yahoo_A1real_48_data,2.0310004,-1.8637558,-0.25908569,2.4629831,-2.5121484,-0.6985698,-0.3790998,0.6676582,1.8035955,-1.6277928,-0.6042205,0.4459847,-2.3209727,0.6894879,-0.3833418,-0.09282926,2
Yahoo_A1real_49_data,3.3197122,-0.45030177,1.8936492,0.5513857,-2.5899124,-1.8549888,-1.5270586,1.7392913,-0.49427232,-0.87340456,0.3453391,-1.9816507,-2.980204,1.9006932,-0.50614405,-1.8800826,4
Yahoo_A1real_50_data,3.576837,0.9717679,2.1420703,0.11318865,-2.1663847,-2.0360637,-2.160178,1.341763,-0.63081723,-1.1828008,0.18530697,-1.9364957,-2.5120578,2.019277,0.16067022,-2.07269,0
Yahoo_A1real_51_data,2.81351,0.6846155,1.7920703,1.6153061,-2.5429094,-0.6538376,-2.8644488,2.1944907,0.88552946,-3.335095,-0.84811234,-3.0332913,-2.5324879,-1.0421802,-0.9341943,0.50355315,0
Yahoo_A1real_52_data,1.5746878,-2.0217304,-0.5035889,1.801355,-2.9889703,0.36738747,-0.024786755,1.5121565,2.2860177,-1.8969451,0.2841084,0.4586193,-1.9771856,1.0161434,-0.53352636,0.6046074,4
Yahoo_A1real_53_data,3.0709207,-0.113380715,1.4390389,0.51875573,-1.942037,-1.8358878,-1.6222018,1.4275304,0.072755024,-1.0434351,0.06377776,-1.4553128,-2.449739,1.6460651,-0.0013617948,-1.589208,0
Yahoo_A1real_54_data,4.2768264,-0.520306,2.5990975,0.37304515,-3.9064727,-1.7727699,-2.7360318,2.01662,0.5749753,-3.2859344,0.20392193,-2.2827501,-3.3991518,1.3837163,0.5902146,-1.8442556,2
Yahoo_A1real_55_data,1.8041345,-0.14761794,0.121299274,2.7222712,-4.1794724,2.8400404,-1.7943949,-0.32287976,1.658423,-2.2814276,0.82218575,-0.66933113,-1.8589754,-0.7495181,-0.8024305,1.5427301,4
Yahoo_A1real_56_data,2.1895375,-0.40029663,1.0858457,2.1797018,-2.7623522,1.1413914,-2.2208154,0.8336796,1.6443744,-2.5388868,0.2938998,-1.9939713,-1.9090111,-0.30440226,-0.94215095,0.9506366,4
Yahoo_A1real_57_data,2.296544,-0.65873253,1.0383255,1.2247696,-2.7085967,0.86059207,-1.9451371,0.22572991,0.76645875,-1.6737065,0.5494463,-1.5722641,-1.5741993,0.0043213065,-0.3082198,-0.09487801,4
Yahoo_A1real_58_data,4.298208,0.2530207,1.4570957,-0.22878976,-2.1470644,-2.3684688,-1.7374669,1.597983,-0.54782504,-0.62900066,-0.3248288,-1.6853056,-3.3729427,2.558684,-0.6976491,-2.2477462,4
Yahoo_A1real_59_data,4.1401286,0.9571631,-0.39185432,1.5295007,-1.0112224,-1.1726795,-2.7666903,1.618685,2.8131793,-2.2242432,-1.6325667,-0.09338021,-1.8536458,0.076797865,0.9090174,-0.1638965,0
Yahoo_A1real_60_data,3.0519507,0.97612286,1.8212703,1.3503447,-1.9330618,-0.45986453,-2.297077,2.4697628,0.49442977,-3.2730618,-0.828939,-3.4644532,-2.0139215,-0.3388338,-1.2210596,0.19258377,4
Yahoo_A1real_61_data,2.7844703,1.0944126,3.015736,0.27902842,-2.995851,-1.224203,-3.3020337,0.75294167,-0.84108084,-2.0528848,0.44407445,-2.329256,-1.6219764,1.1330297,1.1042821,-1.6168548,2
Yahoo_A1real_62_data,4.1508484,5.6047993,12.677975,1.6262568,-9.848447,-3.7903016,-8.42348,5.7309613,-2.8613691,-8.722664,-0.8533945,-6.0843744,-2.8271945,-1.0955375,7.1589856,-2.9151115,4
Yahoo_A1real_63_data,3.5616527,0.2924325,-0.18396367,1.064502,-0.9802316,-0.7105751,-2.2405214,1.060581,2.075595,-1.7882398,-0.8169389,-0.42931312,-1.6940516,0.7441027,0.43553257,-0.5330896,2
Yahoo_A1real_64_data,2.7194297,1.005204,2.0092704,1.5902864,-2.3504627,-0.33359239,-2.2293766,2.1814845,0.49537867,-2.8637996,-0.17979804,-3.0961428,-2.0092022,-0.2140086,-0.94315606,0.24364613,0
Yahoo_A1real_65_data,1.8207248,-0.864035,0.15869166,1.1707225,-2.3294156,1.0620157,-1.3046334,0.25441644,1.310815,-2.0222912,0.33584222,-1.0232409,-1.4956892,-0.24629982,-0.66637266,0.7379107,4
Yahoo_A1real_66_data,1.7502314,-2.2132492,-0.0986721,1.2809764,-2.2645862,-0.8043589,-0.21687983,0.33310074,1.2759508,-1.3584987,-1.4785371,0.72044957,-2.3527067,0.052485384,-0.35985893,0.67561024,2
Yahoo_A1real_67_data,1.903355,4.7341247,11.962502,2.9406283,-8.752203,-1.4085437,-7.3227153,4.7787085,-3.608791,-6.8358197,-0.9679399,-7.064233,-1.4865094,-1.2340034,5.560909,-2.4016676,2
IOPS_3,-0.1855947,-0.19833669,0.38377976,1.0908864,-1.7227902,-0.10484489,0.7604832,1.2725085,-0.6343989,-0.53230107,-1.4554281,0.10134232,-1.7669269,-2.1662366,0.29419625,-0.48985034,4
IOPS_11,-0.018297808,-0.4238882,0.60472876,1.0971582,-1.7885351,-0.30951333,0.5861543,1.3382194,-0.9021452,-0.5785731,-1.6827168,-0.34627193,-1.9756191,-2.264577,0.09897213,-0.5727809,4
IOPS_19,-1.0219126,-0.116438664,1.4955841,1.7847544,-3.1033494,1.1065441,0.7450772,0.818326,-0.6934898,-1.3597004,0.24813715,-0.39455768,-1.2009007,-1.1785283,0.42570013,-0.5288001,0
IOPS_24,0.12158282,0.7877148,0.43623564,2.1094744,-1.7756052,0.67495054,0.38022095,0.1751808,-0.25368094,-0.5958414,-1.3805313,-0.54433036,-1.1667453,-2.5189333,0.7591389,-0.74794793,0
IOPS_46,0.34639975,0.8184313,0.97101253,2.0270724,-2.019906,1.4245113,0.7788077,0.7816308,-0.5933567,-0.8683915,-0.5061692,-1.4098012,-0.8147379,-1.4205914,-0.27474594,-0.87304974,0
IOPS_52,-4.0619445,-2.581784,3.6038046,0.9653838,-5.327439,0.58946985,-0.76103556,1.7555724,-0.91974306,-2.998111,0.6918205,1.169749,-1.2546934,-0.054772105,3.1977222,0.08440281,0
IOPS_59,-0.33836564,-0.2091242,1.1722405,1.769737,-2.8962708,1.3621566,1.0765275,0.89140075,-0.57104,-0.89304215,0.17845736,-0.5984703,-1.2047046,-1.1136811,-0.065019384,-0.74106306,0
IOPS_68,0.11936718,-0.059623554,0.64181805,1.428385,-1.3604108,-0.21251497,0.9740922,1.4469173,-0.45292327,-0.49401018,-1.1754274,-0.58486575,-1.0104573,-1.1124929,0.26644725,-1.3392394,2
IOPS_71,0.12753733,0.11647938,0.5049192,1.1172811,-1.3806348,0.28700835,1.3275319,1.679324,-0.49182177,-0.66749144,-0.9034272,-0.5007347,-1.206035,-1.0706291,-0.27152407,-0.74196035,2
IOPS_81,0.25506505,-0.11219271,0.5447736,1.4743466,-1.6705244,0.69811076,1.915975,2.0737338,-0.44166034,-0.6933362,-0.8321497,-0.83987725,-1.273101,-0.74364424,-0.65871114,-1.1650976,2
IOPS_87,0.031368688,-0.25050727,0.5774436,1.220023,-1.9201043,0.7737852,1.2438891,1.186327,-0.5877622,-0.7075316,-0.59157556,-0.48971364,-1.2189791,-1.2869593,-0.31808385,-0.6868677,2
IOPS_89,-2.1971757,-1.772228,2.118161,0.68871546,-3.0344095,0.05586444,0.24167229,1.256076,-0.8676308,-1.6933564,0.02387085,0.41706738,-1.2619117,-0.23359756,1.2535242,-0.3240374,0
IOPS_94,-0.19229484,0.41830808,0.67459166,1.4755527,-1.7244788,0.4011362,0.9254786,1.1482778,-0.33406696,-0.8789329,-0.6592625,-0.3259721,-0.99607265,-1.2724673,0.38039547,-0.6899811,0
IOPS_96,-0.69122136,-0.20593312,1.2594621,1.658512,-2.6050844,1.4028691,1.5537293,1.5089626,-0.45263782,-1.3358228,0.11566851,-0.46494234,-0.9025332,-0.6230033,0.23818876,-0.7912975,4
IOPS_102,-0.26497686,-0.1158058,0.91936064,1.316738,-1.6063303,-0.5915666,0.70847595,1.5108055,-0.79983014,-0.6434613,-1.442368,-0.5070838,-1.2113386,-1.2687383,0.40357322,-1.0562264,4
IOPS_103,-0.42179352,0.33379006,1.392058,1.9167717,-2.8367143,1.8333088,0.8407443,0.741732,-0.61209303,-0.9228004,0.33671555,-0.9699507,-0.8574521,-1.2267015,0.071042255,-0.58335644,4
IOPS_104,0.35787585,0.246895,1.0090215,2.0027325,-2.4201646,1.5734607,1.7479237,1.66908,-0.58001184,-0.91168326,-0.1210355,-1.3926834,-1.1297419,-0.8116084,-0.8533179,-1.2047781,2
IOPS_116,0.8637806,-0.4647963,1.1198853,1.8537304,-1.6420898,0.7110834,1.5303081,2.4089282,-0.48893276,-0.27089536,-0.86744803,-1.5436115,-1.4572184,-0.09407277,-1.4207155,-1.1823939,4
IOPS_118,0.0039700605,0.44535708,1.1105394,2.0374517,-2.1804206,0.8461022,0.95035857,0.9732204,-0.547328,-1.0768698,-0.45475712,-1.0766109,-0.9790921,-1.2055036,0.07232699,-1.0531934,0
IOPS_121,-0.1016781,0.28599882,0.87552863,1.8276706,-2.306033,1.5248983,1.7254823,1.7161502,-0.75267607,-1.0691085,-0.23636152,-1.1701111,-1.036308,-0.6687992,-0.77790934,-0.9631331,4
IOPS_127,-0.36429057,-1.0843098,1.4169649,1.9706897,-2.4975853,0.9884354,2.3166375,3.0544302,-0.040864468,-1.1469043,-0.25066614,-1.094864,-0.7085449,0.7306494,0.01396323,-2.0494833,4
IOPS_128,0.35657737,0.0084373765,0.6275222,2.0743854,-1.7897712,0.09615606,1.4377118,1.5658604,0.17223346,-0.77965564,-1.162039,-0.2234876,-1.3293232,-1.3491673,0.43407345,-1.1068734,0
IOPS_186,-1.271627,0.94644374,2.6864245,3.2819066,-5.3096232,4.1958704,-0.44340718,0.2746288,-0.7022126,-1.5800683,1.2975041,-1.1976765,-0.73763776,-1.3077291,0.85784096,0.19337666,4
IOPS_192,0.03349872,1.6847959,1.4368898,4.1556115,-6.126826,6.345803,0.29231173,0.66873264,-0.884184,-2.107737,1.1117249,-1.4340727,-1.4566715,-1.143525,-0.7711152,0.62946075,4
IOPS_194,0.8812337,-0.088389024,0.76192915,1.9788768,-1.9006454,0.53039765,1.5861739,1.8708992,-0.8587434,-0.7213804,-1.2217509,-1.4192827,-1.6514533,-1.0885495,-1.2431616,-1.3287392,4
IOPS_199,-1.3141232,-0.06281123,1.6653146,1.7903838,-3.3633227,1.2709662,0.797192,1.0203716,-0.7282307,-1.5260513,0.46818492,-0.2593043,-1.1675453,-1.0847427,0.60364693,-0.49546328,4
IOPS_218,-0.27221322,-0.4542213,1.2048564,1.6567923,-2.5132473,0.31012243,1.3376338,1.6640841,-0.78824645,-1.0054746,-0.56296146,-0.69854647,-1.4349601,-0.92576826,-0.20607685,-1.1210093,0
IOPS_225,-0.64297426,-0.19748318,0.87284106,1.119818,-2.0712035,-0.2603235,0.2633549,1.1832399,-0.9542814,-0.7252863,-1.3142245,-0.23017801,-1.57663,-2.2422493,0.55370903,-0.54129773,0
IOPS_236,-0.3397012,-0.006004248,0.44559485,1.0933672,-1.7002702,-0.31166604,0.5161865,1.5136107,-0.7855382,-1.1137711,-1.9420322,-0.066407695,-1.6373057,-2.3753219,0.3578158,-0.35184973,4
IOPS_241,-0.9456202,1.034235,1.0878949,1.2750106,-2.5751026,1.8084599,0.19564463,1.0022058,-2.4851995,-1.043862,-0.52311116,-1.8321953,-1.4232296,-0.9133898,-1.1391857,-0.39903206,2
IOPS_242,-2.7369237,-0.2739702,0.9385056,0.4304033,-2.0942743,2.670235,-2.1811376,0.32968047,-4.1072917,-0.89995,-2.109656,-1.2960788,-0.80364853,-0.8404412,-2.1484172,2.7835717,4
IOPS_243,-1.7372411,1.5730784,-1.6989362,1.3238722,-0.9445485,-0.24100357,0.7720049,3.3479116,-3.978746,-2.30757,-3.2473543,0.008759376,-5.933769,1.0862834,-5.3668766,2.7117248,2
IOPS_246,-1.0679637,0.8340105,0.42601743,0.6307357,-1.8559606,0.59969205,-1.0458051,1.7895229,-3.5998192,-0.99816334,-1.6999335,-1.6715746,-2.584033,0.23432195,-2.5669117,0.92917496,2
IOPS_255,0.92989933,-0.10500361,0.70800865,1.7508414,-1.946798,0.56218165,1.2281786,1.734475,-0.9114902,-0.28907782,-1.3655059,-1.1778725,-1.7453572,-1.5323114,-1.129811,-1.2025108,4
IOPS_256,0.15879205,-0.13396646,0.6228799,1.4839427,-1.7835813,0.026790472,1.4196777,1.9689701,-0.83783555,-0.63417673,-1.2922635,-0.8315736,-1.4834813,-1.243937,-0.44524652,-1.2885671,4
IOPS_261,-0.40921906,0.29985017,1.3724722,1.690365,-2.6679544,1.5899179,0.8812348,0.8893457,-0.8441719,-0.91117257,0.23153524,-1.1014125,-1.0077847,-1.1033739,-0.2670812,-0.5153824,0
IOPS_264,0.3302398,0.17998834,0.97033155,1.5672934,-1.7748547,0.7144334,1.6028514,1.879844,-0.67486596,-0.8351542,-0.74405575,-1.2919617,-1.1554883,-0.76220834,-0.65342057,-1.1181202,0
IOPS_267,-0.41227564,-0.026176512,0.42961696,0.93100995,-1.6119367,-0.10174217,0.72156113,1.4940494,-0.69175893,-0.98091286,-1.4607531,0.04564211,-1.5258714,-1.9492861,0.12644652,-0.1986792,0
IOPS_269,0.31641644,0.13954732,0.8275173,1.7032149,-2.41634,1.3878951,0.38703713,0.1398049,-0.17126589,-0.9281527,0.30480766,-0.8079558,-0.9287517,-0.8313914,-0.44245142,-0.095866024,0
IOPS_275,-0.20355967,0.53157556,1.5704615,2.6387408,-3.6606708,2.4485745,1.1117046,0.8512818,-0.6092613,-1.1724722,0.5451736,-1.1932365,-1.3612493,-1.3715652,-0.36016947,-0.69665575,4
IOPS_285,0.29389086,0.23584805,0.9321296,1.3533835,-1.7761874,0.2073381,0.60103256,1.3725746,-1.0101917,-0.55207825,-1.4676809,-1.109871,-1.6929871,-2.0102806,-0.3499453,-0.46441302,0
IOPS_319,-0.40248796,-0.037137087,0.94076127,1.0177251,-1.8265152,0.40924543,0.6103977,0.9990092,-0.75451344,-0.9318314,-0.5032121,-0.54417765,-0.9735871,-1.2333968,0.1603831,-0.40143472,0
IOPS_327,-1.1485347,-0.7189281,0.7077991,0.5947522,-2.1022108,0.11260875,0.31457242,1.0507052,-1.2624488,-0.8266633,-1.1255727,0.029420208,-1.3737433,-1.5576172,0.30060667,-0.17313543,2
IOPS_328,3.6380162,0.27804786,0.60726714,4.014456,-4.3025613,2.7726676,0.6228825,-0.6139062,-1.4391917,2.1054544,-4.0134234,-1.7159226,-5.0941167,-6.6731706,-3.185828,-0.4521806,2
IOPS_329,-1.3894086,-0.5076497,0.9455837,0.29259014,-2.047493,1.2732693,-1.8853588,1.2409465,-4.2173004,0.13896036,-2.4023538,-1.6083153,-1.8540856,-1.3476347,-2.4324322,1.2967916,3
IOPS_330,-2.4790308,-0.41459256,0.93467027,0.6454821,-1.9041293,2.9023087,-1.991102,0.09460318,-3.0885575,-0.894553,-1.7884592,-0.5543451,-0.4898755,-0.74739254,-1.4220444,2.7088645,3
IOPS_331,-0.6938813,-0.11953461,0.5415165,1.1999409,-2.0635962,0.8230493,1.2850488,1.380207,-0.906986,-0.7875816,-0.84464043,-0.23460391,-1.1999273,-1.3360708,-0.17309955,-0.3110269,0
IOPS_333,0.7686378,0.14476544,0.059335552,1.3832135,-1.4783835,-0.15294549,1.2083658,1.6783319,-0.73330176,-0.46163654,-1.9511464,-0.39494044,-2.3956473,-1.9027961,-0.6137265,-0.8688447,4
IOPS_334,-0.7442262,-0.33620805,0.5879485,0.8154342,-1.8803759,0.11326856,0.8061176,1.3421919,-1.08505,-0.70673156,-1.0665513,-0.14936368,-1.3533477,-1.4528875,0.075344294,-0.37478653,0
IOPS_337,0.17260636,-0.4311515,1.0659118,1.0381526,-1.970726,0.5908142,0.31937632,1.6910118,-2.3373876,0.2511166,-1.4414867,-1.6594329,-1.8784894,-1.0965089,-1.890674,-0.629299,3
IOPS_338,-1.976848,-0.0934419,0.61616135,0.6571576,-1.3770969,2.1042867,-1.1504163,0.41026878,-2.957079,-0.3924148,-1.9186797,-0.9963105,-0.5727208,-0.5352444,-1.6456218,1.8569149,4
