Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,target
IOPS_241,-0.69208264,-0.20242296,0.23218438,-0.32923627,-0.14079323,-0.5035304,0.3480017,0.27266932,-0.60675514,-0.39825743,-0.33826137,-0.5136113,1.2591903,-0.31831694,0.52454156,-0.4144349,2
IOPS_242,-0.42051274,0.7648924,0.4363662,-0.67982835,-0.5916734,0.38148904,-0.349188,-0.71956974,0.25396746,-0.48292515,0.21756622,-0.5752303,-0.6366239,-0.3905704,-0.866529,-0.120200396,4
IOPS_243,-0.6740665,-0.62728995,-0.38481808,-0.14360903,-0.010254447,-0.6295431,0.833321,-0.09408588,-0.511843,-0.25398496,-0.5017334,-0.46888524,1.8259578,-0.24597956,0.8864924,-0.31633306,2
IOPS_246,-0.65667397,-0.67926115,-0.50965345,-0.10838024,-0.03233477,-0.60747385,0.9117694,-0.28903675,-0.49149927,-0.1810105,-0.47183326,-0.44238055,1.851382,-0.2223212,0.9492722,-0.26906607,2
IOPS_255,-0.26578745,0.101081654,-0.08507969,-0.8286235,-0.18426053,0.07365036,-0.6245078,0.17174998,-0.2760117,-0.07234648,0.23452117,-0.431082,-0.38519126,-0.1308668,-0.04608578,-0.67094666,4
IOPS_256,-0.16121235,-0.12066845,-0.23546237,-0.82346517,-0.08722879,-0.10778554,-0.56010854,0.13789025,-0.38915473,0.04900244,0.263213,-0.32800415,-0.3059294,-0.037392274,0.1895188,-0.63344353,4
IOPS_261,-0.52531236,-0.07927734,-0.76950616,0.8217401,-0.49681225,0.54411715,-0.16514744,-0.1933701,0.3437966,-0.32631174,-0.61815,-0.20912646,-0.5851596,-0.053676028,-0.86790323,-0.2878562,0
IOPS_264,-0.47878975,-0.16589737,-0.70116985,0.13373716,-0.27594033,0.37639964,-0.3423308,0.19368024,0.3364846,-0.13375738,-0.41979605,0.047683567,-0.7651482,0.2631926,-0.8977262,-0.4793083,0
IOPS_267,0.2624594,-0.5238589,-0.6524357,-0.80047816,-0.042568795,-0.53000474,-0.39778316,-0.57004595,-0.16645007,0.40792143,0.45824414,0.4448139,-0.7358251,0.50735784,0.18946187,-0.29777113,0
IOPS_269,-0.5245622,-0.1079938,-0.6939001,0.22624782,-0.32767054,0.4206695,-0.3122658,0.10770607,0.3405909,-0.18153012,-0.47956622,-0.023365233,-0.7382976,0.19628587,-0.92942065,-0.44109753,0
IOPS_275,-0.49677995,-0.065686665,-0.77426577,0.91513,-0.5329715,0.53349453,-0.12066538,-0.3142848,0.34472096,-0.3567301,-0.61201185,-0.25502646,-0.52966154,-0.11655056,-0.83340293,-0.22450274,4
IOPS_285,0.19078651,-0.46480787,-0.64474756,-0.8252332,-0.006632187,-0.43309504,-0.49574065,-0.39373982,-0.12940249,0.36665148,0.42666,0.3228202,-0.744762,0.47825506,0.09326834,-0.40292403,0
IOPS_3,0.2553757,-0.5589121,-0.6212161,-0.8216417,-0.1242219,-0.6727948,-0.23842603,-0.7663342,-0.2182819,0.34046504,0.4819616,0.43704233,-0.5597265,0.49651632,0.28758892,-0.20689753,4
IOPS_319,-0.18248805,-0.45756584,-0.6776051,-0.31489393,-0.11525291,-0.11125157,-0.34059742,0.07413505,0.2666021,0.10724015,-0.08592083,0.4848659,-0.8690068,0.61680996,-0.6436828,-0.3602081,0
IOPS_327,-0.18933152,0.012069298,-0.1623748,-0.8520467,-0.12008122,0.0037160546,-0.6268454,0.21663447,-0.31043953,-0.052763045,0.26581278,-0.42027733,-0.394572,-0.09912323,0.040763706,-0.6959291,2
IOPS_328,-0.3994867,-0.67559105,-0.648556,0.02527008,-0.052181296,-0.5912261,0.6067805,-0.4056011,-0.59645176,-0.24693762,-0.23302008,-0.5241238,1.5556897,-0.31412885,1.0841371,-0.28411528,2
IOPS_329,-0.4028303,0.32675448,0.48010904,-0.7065693,-0.3212627,-0.08630898,-0.46658692,0.12426636,-0.47717708,-0.40093982,0.21679094,-0.5862092,0.019173361,-0.35904288,0.0532426,-0.54436886,3
IOPS_330,-0.47137207,0.6366251,-0.17050593,-0.08758114,-0.68353903,0.7781794,-0.16943385,-0.67676187,0.5177294,-0.4464156,-0.29803377,-0.5638572,-0.6089835,-0.43657836,-1.0644131,-0.08379998,3
IOPS_331,-0.4290937,0.19702156,-0.3041436,-0.520841,-0.3591114,0.4148847,-0.40516722,-0.00040808725,0.31121376,-0.24198146,-0.14350168,-0.242546,-0.7510947,0.031055022,-0.83592814,-0.5087502,0
IOPS_333,0.19801372,-0.49723113,-0.62118685,-0.75608045,0.029410021,-0.5493154,-0.36011866,-0.56909835,-0.6124246,0.37184668,0.4516557,-0.08129673,-0.045085877,0.12698244,0.84762585,-0.43477848,4
IOPS_334,-0.2639218,0.017965809,-0.37755668,-0.70789284,-0.19164081,0.19884472,-0.51288295,0.15773292,0.15269475,-0.11599651,0.058640007,-0.16959411,-0.74267507,0.14231814,-0.5623279,-0.6206293,0
IOPS_337,-0.2902706,0.15331218,0.1496335,-0.7973491,-0.2005875,-0.042129777,-0.55671394,0.2593125,-0.42298487,-0.25041717,0.24073301,-0.548414,-0.12021814,-0.24609411,0.09565531,-0.6619872,3
IOPS_338,-0.47663504,0.65670437,-0.089072555,-0.23249868,-0.65192896,0.7229844,-0.21177131,-0.6267086,0.5032271,-0.42626154,-0.22885576,-0.544822,-0.63961226,-0.39715043,-1.0612016,-0.13498923,4
IOPS_342,-0.4453252,-0.32827908,-0.07349812,-0.35220456,-0.033229407,-0.48004517,0.113057256,0.28781986,-0.6677268,-0.28981867,-0.18683648,-0.548004,1.1044927,-0.32055873,0.753958,-0.50031936,3
IOPS_344,-0.056062214,-0.39825675,-0.6209903,-0.5828472,-0.09090296,-0.16372475,-0.41616845,-0.039830577,0.13195626,0.17458841,0.13292353,0.37758696,-0.8813622,0.519961,-0.4002265,-0.39703545,2
IOPS_353,-0.53974336,-0.123506494,-0.7658494,0.734731,-0.4283252,0.49113896,-0.21207976,-0.04237476,0.3171526,-0.27235612,-0.6175516,-0.106218725,-0.60753125,0.046276405,-0.8898951,-0.36181232,0
IOPS_365,-0.2700241,-0.13874827,-0.5524589,-0.43656778,-0.18238673,0.16419728,-0.44092804,0.13641694,0.22576815,0.006967661,-0.05707672,0.09067455,-0.8258657,0.295909,-0.644403,-0.51559603,2
IOPS_381,-0.32514727,-0.3092779,-0.6562175,-0.21464454,-0.18004113,0.10709046,-0.36030653,0.16331695,0.27949783,0.016417475,-0.19995062,0.27182052,-0.8496066,0.4305879,-0.7343637,-0.43407056,0
IOPS_393,-0.538384,-0.02598002,-0.71230495,0.5198334,-0.43118548,0.56763786,-0.24748373,-0.020694006,0.37797156,-0.25967562,-0.5502083,-0.15517645,-0.66436267,0.037654772,-0.93441087,-0.3844949,4
IOPS_394,-0.4756612,-0.028607158,-0.77020806,0.93157804,-0.5589891,0.5469928,-0.10296241,-0.39532736,0.35209963,-0.38017365,-0.60165584,-0.30481628,-0.51270455,-0.17958383,-0.809994,-0.1832121,4
IOPS_396,-0.5202299,-0.06845932,-0.7667007,0.8345278,-0.4982308,0.5334077,-0.15263489,-0.21916299,0.33931205,-0.32783258,-0.611036,-0.20129071,-0.55784154,-0.06532825,-0.86543924,-0.2662255,4
IOPS_401,0.04055828,-0.4333776,-0.6227689,-0.68567854,-0.056658532,-0.29261947,-0.42567748,-0.19271626,0.05753739,0.25905395,0.24542035,0.40621778,-0.83819526,0.5392279,-0.23795824,-0.37681636,2
IOPS_418,-0.32390982,-0.14950699,-0.5082639,-0.43219966,-0.2330779,0.1759302,-0.37721312,0.12407156,0.2377076,-0.0037920785,-0.089262284,0.12774909,-0.8374093,0.28394777,-0.6649901,-0.45169416,4
IOPS_427,-0.5249656,0.119228475,-0.54202193,0.16895635,-0.47550693,0.52182204,-0.2269371,-0.19305234,0.40872806,-0.23746814,-0.44791424,-0.14125825,-0.6739959,-0.016507918,-0.9427968,-0.30617553,2
IOPS_450,-0.52855545,-0.031238362,-0.6554099,0.3222412,-0.42231914,0.5265993,-0.2572449,-0.03571459,0.39165118,-0.21402664,-0.48383892,-0.08212607,-0.7165182,0.07564646,-0.9265778,-0.35780945,4
IOPS_459,0.22325438,-0.5134176,-0.6305206,-0.7761025,-0.031014964,-0.5320088,-0.41229555,-0.6382486,-0.47748634,0.45245314,0.48806548,0.14705865,-0.3884694,0.2335131,0.6404198,-0.34212217,0
IOPS_46,-0.5459784,-0.12434087,-0.7684407,0.71108663,-0.42215976,0.5167577,-0.22871794,-0.013052776,0.3313356,-0.26606658,-0.6115927,-0.11835407,-0.6354897,0.059346974,-0.89866745,-0.37240985,0
IOPS_461,-0.50928146,0.017514788,-0.7120759,0.71311516,-0.5435654,0.5876353,-0.13695097,-0.3092719,0.39243683,-0.34631532,-0.5664673,-0.25811183,-0.5682526,-0.12699428,-0.8834416,-0.22196673,4
IOPS_475,-0.53483856,-0.122089826,-0.77280676,0.80698943,-0.46011063,0.5007428,-0.18136434,-0.12537943,0.3276579,-0.29655543,-0.6190358,-0.15011641,-0.5895886,0.009575853,-0.87520397,-0.31761402,4
IOPS_478,-0.5410651,-0.113279894,-0.7665209,0.7387573,-0.44303402,0.49198252,-0.1965194,-0.08225997,0.3250392,-0.28168762,-0.6166044,-0.12594172,-0.6042071,0.03989546,-0.8939136,-0.3473676,4
IOPS_52,-0.51158506,-0.056635227,-0.7590135,0.83601516,-0.5125109,0.54666865,-0.14780371,-0.2412265,0.3516897,-0.33875453,-0.607592,-0.22574158,-0.5646453,-0.087780334,-0.8528739,-0.26100147,0
IOPS_59,-0.4915254,-0.21140778,-0.7041825,0.1908196,-0.27663094,0.3216834,-0.3333668,0.17949536,0.30701852,-0.13464096,-0.46658385,0.10783914,-0.7328384,0.28225484,-0.88950723,-0.4516988,0
IOPS_68,0.045227736,-0.40440118,-0.62712246,-0.6710118,-0.052624308,-0.24313293,-0.45355442,-0.124043114,0.04983957,0.2531638,0.25046194,0.34939304,-0.85053706,0.50890964,-0.23870544,-0.4297512,2
IOPS_71,0.007919584,-0.36555597,-0.58694136,-0.6761299,-0.06911157,-0.19240692,-0.46076638,-0.06563847,0.03474548,0.22077927,0.24367116,0.26363832,-0.823464,0.44307458,-0.2286706,-0.4471489,2
IOPS_81,-0.16702674,-0.21664178,-0.5820138,-0.52393776,-0.12095855,0.060484678,-0.4872241,0.12041266,0.1807713,0.09479583,0.06649537,0.13698174,-0.85847837,0.37161046,-0.52215576,-0.5248751,2
IOPS_87,-0.21700701,-0.05336281,-0.50159067,-0.6479635,-0.130476,0.19879706,-0.6000251,0.21155776,0.10530177,0.01445952,0.10540399,-0.14037982,-0.79964745,0.17537992,-0.4767361,-0.66296947,2
IOPS_89,-0.39428025,-0.1267296,-0.6379475,-0.15158133,-0.22725411,0.32843992,-0.4194387,0.2077765,0.3162915,-0.06804319,-0.24767913,0.03845359,-0.8177103,0.2535035,-0.80550015,-0.51960194,0
IOPS_94,-0.14216767,-0.46776396,-0.6416303,-0.39788178,-0.1346894,-0.17601413,-0.30960795,-0.02611203,0.24027556,0.14629415,-0.021774385,0.5362329,-0.8920246,0.6371276,-0.5801226,-0.30448142,0
IOPS_96,-0.5447977,-0.14970797,-0.75652283,0.6217862,-0.39549142,0.4593599,-0.22719634,0.022945799,0.3281596,-0.2337938,-0.58806777,-0.046303008,-0.6500615,0.12987654,-0.91634804,-0.38389763,4
Yahoo_A1real_10_data,-0.57005805,-0.12721162,-0.77510643,0.58671653,-0.23480068,0.31120458,-0.30831438,0.1318892,0.26807967,-0.16860013,-0.56759304,-0.0116650285,-0.70727926,0.18617338,-0.95212644,-0.4454964,4
Yahoo_A1real_11_data,-0.49211565,-0.05824522,0.041579653,-0.41530177,-0.1599147,-0.15445986,-0.05312484,0.100511245,-0.48186,-0.24400592,-0.09818056,-0.5202872,0.559978,-0.35308293,0.33795303,-0.33090943,2
Yahoo_A1real_12_data,-0.107994266,0.018223014,-0.3981975,-0.73865914,0.014110539,0.041148998,-0.7273147,0.31036654,-0.23699014,0.13139325,0.21458529,-0.47874644,-0.47663313,-0.118341096,0.046532694,-0.72030646,4
Yahoo_A1real_13_data,-0.59139204,-0.31978187,-0.039346583,-0.29003537,-0.05710593,-0.41051802,0.45713094,0.14687428,-0.5969276,-0.23564821,-0.3667843,-0.46690682,1.4843528,-0.3602333,0.7054041,-0.3234884,4
Yahoo_A1real_14_data,-0.3016024,0.1633826,0.024054265,-0.73509115,-0.19817933,0.0688713,-0.6379379,0.004607662,-0.21098983,-0.03861477,0.19465679,-0.41741735,-0.44632673,-0.12398234,-0.12587678,-0.54232967,0
Yahoo_A1real_15_data,-0.5890096,-0.3503289,-0.07829345,-0.2828004,-0.048205674,-0.42193764,0.49574518,0.12705174,-0.59213763,-0.23240468,-0.38058406,-0.46105954,1.5273504,-0.35576928,0.72898185,-0.31620547,4
Yahoo_A1real_16_data,-0.57831323,0.35938343,0.6348136,-0.58340305,-0.38831833,-0.053168368,-0.39544946,-0.22669077,-0.46646008,-0.3168081,0.12653251,-0.567333,0.007654159,-0.40477172,0.01940507,-0.2818216,4
Yahoo_A1real_17_data,-0.15218939,-0.32569468,-0.40416646,-0.6962364,-0.07485297,-0.33489725,-0.34407207,-0.16544797,-0.36629534,0.124341235,0.10640363,-0.06295399,-0.15293851,0.059383217,0.31581447,-0.33130485,4
Yahoo_A1real_18_data,-0.38669538,-0.5419013,-0.47547835,-0.19238304,-0.025375037,-0.43932158,0.47506556,-0.1622289,-0.63302505,-0.16097689,-0.23712528,-0.4655769,1.5059905,-0.3408112,0.96385735,-0.31592503,4
Yahoo_A1real_19_data,-0.37617993,0.1357137,-0.1325203,-0.650394,-0.24983479,0.14257762,-0.51578325,-0.079302505,0.06617784,-0.09231606,0.0019064369,-0.18819144,-0.68796366,0.004694591,-0.53328997,-0.40786391,4
Yahoo_A1real_1_data,-0.39331013,-0.2189488,-0.65942234,-0.099969484,-0.1329312,0.14027427,-0.3980041,0.22727324,0.2521477,-0.0003435269,-0.31078303,0.2126975,-0.82896316,0.33658394,-0.8385718,-0.43395656,4
Yahoo_A1real_20_data,-0.38397753,0.2643187,-0.11072781,-0.66481936,-0.22276823,0.13638158,-0.55930686,-0.152899,0.12920864,-0.16432643,0.007761787,-0.3675999,-0.6673331,-0.031745646,-0.57428086,-0.4098064,4
Yahoo_A1real_21_data,-0.11228532,-0.62564796,-0.72979075,-0.3305888,-0.016495874,-0.45373252,-0.0042782133,-0.699482,-0.7753541,0.3329297,0.15163797,-0.3458215,0.76387155,-0.25140303,1.2798524,-0.26630223,0
Yahoo_A1real_22_data,-0.42346045,0.54540515,0.14754473,-0.6133803,-0.36585203,0.26444927,-0.5110707,-0.34495518,0.11571627,-0.23223999,0.07892203,-0.52370584,-0.75983113,-0.27317536,-0.6046582,-0.2523216,2
Yahoo_A1real_23_data,-0.13540201,-0.24514546,-0.6147787,-0.62635255,0.006680947,-0.16786392,-0.5677852,-0.002332719,0.0129657695,0.28082258,0.120146975,0.13198951,-0.7551132,0.39353058,-0.3277083,-0.4849373,4
Yahoo_A1real_24_data,-0.40519917,-0.5738904,-0.5324467,-0.18252723,-0.030458566,-0.44855464,0.49578118,-0.25720805,-0.63543123,-0.11452943,-0.2290862,-0.44323593,1.4530089,-0.3421041,1.0056626,-0.25389037,0
Yahoo_A1real_25_data,-0.5074684,-0.67614186,-0.6244731,-0.052701812,-0.094557166,-0.50198364,1.0072433,-0.46129233,-0.48067752,-0.27267033,-0.3683157,-0.3783682,1.889139,-0.29717693,0.9521524,-0.13836995,2
Yahoo_A1real_26_data,-0.21822722,0.16259147,-0.13461609,-0.7166356,-0.06343421,0.08492096,-0.72116566,0.23447905,-0.2969375,0.070684664,0.20845576,-0.528996,-0.4111069,-0.18758279,0.04117135,-0.6646572,2
Yahoo_A1real_27_data,-0.41027862,-0.5760779,-0.49838212,-0.25624016,0.005684864,-0.4257777,0.45820636,-0.25379673,-0.64068806,-0.0035378516,-0.24133128,-0.42079857,1.4992229,-0.30554613,1.0118889,-0.30559647,4
Yahoo_A1real_28_data,-0.3542246,0.213375,-0.15123694,-0.6708102,-0.19540009,0.2467137,-0.6422758,0.06547663,-0.009979572,-0.0009042947,0.080623515,-0.37289202,-0.6434159,-0.0877493,-0.4048166,-0.5668029,2
Yahoo_A1real_29_data,-0.31515136,0.0332559,-0.04115855,-0.7622624,-0.09036592,-0.025072353,-0.6276284,0.17350319,-0.42965248,0.05122367,0.1600537,-0.49124834,-0.1279618,-0.18962727,0.17965187,-0.6242844,0
Yahoo_A1real_2_data,-0.4802085,-0.6035363,-0.48132858,-0.14565888,-0.054255947,-0.4996715,0.79682314,-0.24227053,-0.52263796,-0.30137613,-0.32680872,-0.39767468,1.7069607,-0.3103204,0.88769037,-0.1980949,4
Yahoo_A1real_30_data,-0.6379211,-0.096141495,0.2718189,-0.33211935,-0.15911831,-0.3408025,0.25356692,0.17006536,-0.59513503,-0.29542375,-0.24862665,-0.4795598,1.1760921,-0.38648054,0.490993,-0.31564203,2
Yahoo_A1real_31_data,-0.4460919,-0.6896354,-0.6219567,-0.1442287,-0.061882768,-0.48442367,0.8073978,-0.49351534,-0.5191929,-0.1793003,-0.24427696,-0.34738222,1.6708752,-0.27342844,0.9677991,-0.1685124,2
Yahoo_A1real_32_data,-0.40547374,0.5998316,0.26865226,-0.6356366,-0.4095411,0.3740711,-0.5400739,-0.38186383,0.22129236,-0.28063098,0.10065509,-0.53407234,-0.73948365,-0.32618037,-0.68509316,-0.23874816,4
Yahoo_A1real_33_data,-0.107994266,0.018223014,-0.3981975,-0.73865914,0.014110539,0.041148998,-0.7273147,0.31036654,-0.23699014,0.13139325,0.21458529,-0.47874644,-0.47663313,-0.118341096,0.046532694,-0.72030646,4
Yahoo_A1real_34_data,-0.39070067,0.64508367,0.31006658,-0.66177404,-0.3929999,0.36231822,-0.5949063,-0.2967799,0.11686886,-0.24830428,0.16411667,-0.59527606,-0.68052804,-0.35629928,-0.57918483,-0.3382612,4
Yahoo_A1real_35_data,-0.33377182,-0.53991604,-0.5206301,-0.26975498,0.03712766,-0.39846432,0.2548718,-0.21256875,-0.7194734,0.085459456,-0.16027331,-0.48301706,1.3558893,-0.34021887,1.1060929,-0.37644124,0
Yahoo_A1real_36_data,-0.41891038,0.6935693,0.1777829,-0.5405375,-0.43441582,0.4787302,-0.5129796,-0.39407986,0.31335172,-0.27575806,0.030347535,-0.5732441,-0.7855988,-0.3408538,-0.80956805,-0.23409627,4
Yahoo_A1real_37_data,0.008040882,-0.3809598,-0.601366,-0.747429,0.029344482,-0.35294038,-0.5011642,-0.19450276,-0.10763452,0.31503415,0.21791145,0.26037005,-0.6518241,0.41946295,-0.032206565,-0.33488765,4
Yahoo_A1real_38_data,-0.2809285,-0.13348307,-0.47124407,-0.6788685,-0.10077013,-0.016010428,-0.58642554,0.0038754304,0.060078286,0.08281797,-0.026252883,-0.013332287,-0.673402,0.25018412,-0.46853718,-0.55395925,4
Yahoo_A1real_39_data,-0.5381137,0.19125602,-0.5684861,0.20914787,-0.3779183,0.5202523,-0.35920805,-0.14739166,0.33671796,-0.26340818,-0.5068784,-0.2889575,-0.7073493,-0.08797817,-0.9335064,-0.36298338,4
Yahoo_A1real_3_data,-0.60090643,-0.6264126,-0.4480513,-0.18788606,-0.035150852,-0.5033752,0.95872045,-0.26133743,-0.49902257,-0.19211066,-0.46714061,-0.37209052,1.9352041,-0.2973187,0.9132182,-0.1925626,4
Yahoo_A1real_40_data,-0.43407345,0.6979391,0.3580775,-0.62942743,-0.40225735,0.39042315,-0.6136039,-0.32849777,0.044122428,-0.1933239,0.1690357,-0.63534987,-0.6588891,-0.40845668,-0.5075223,-0.3113247,2
Yahoo_A1real_41_data,-0.23951708,-0.03869091,-0.15805799,-0.7415762,-0.048315015,-0.13834526,-0.56827015,0.09583281,-0.41034237,0.058350023,0.16494226,-0.4393135,-0.0942968,-0.14675339,0.23664808,-0.60204774,0
Yahoo_A1real_42_data,-0.34983242,-0.4937439,-0.34645563,-0.37501517,-0.06089541,-0.4036303,0.12357785,-0.1762145,-0.6594929,-0.024813686,-0.07002993,-0.35471958,0.78665054,-0.2998818,0.8283567,-0.24666172,2
Yahoo_A1real_43_data,-0.54302055,0.17187609,-0.5860225,0.37639812,-0.44576234,0.4753144,-0.28710055,-0.29414928,0.3448001,-0.3424843,-0.550569,-0.34282878,-0.66652274,-0.107957736,-0.93786263,-0.28061327,4
Yahoo_A1real_44_data,-0.40805665,0.5926445,0.12731071,-0.6267824,-0.3562128,0.42220214,-0.5893686,-0.20607924,0.18297808,-0.22322756,0.043136787,-0.57062495,-0.70274967,-0.31546444,-0.67188203,-0.3842007,2
Yahoo_A1real_45_data,-0.017810415,-0.3447299,-0.6855523,-0.638175,0.053009283,-0.22306675,-0.6025864,-0.0089633865,0.051672935,0.2959267,0.15018769,0.22675419,-0.80184275,0.46413553,-0.29709142,-0.49080074,1
Yahoo_A1real_46_data,-0.13575332,-0.6224799,-0.74194944,-0.24521416,-0.006971387,-0.44894004,0.16425793,-0.6580953,-0.74723864,0.23251031,0.0842389,-0.3899166,1.1258434,-0.25710994,1.260022,-0.3200461,2
Yahoo_A1real_47_data,-0.38847876,-0.31153786,-0.12414138,-0.3945172,-0.046673838,-0.3516571,0.07181362,0.15403333,-0.64454436,-0.18803221,-0.11966815,-0.4930989,1.0387471,-0.32564297,0.7099695,-0.4355157,4
Yahoo_A1real_48_data,-0.5016698,0.19560671,0.32007855,-0.53878576,-0.43269533,-0.20123301,-0.19114558,-0.30658042,-0.24787866,-0.19259988,0.06020617,-0.23850445,-0.14688054,-0.065949894,-0.28926638,-0.27583814,2
Yahoo_A1real_49_data,-0.38669538,-0.5419013,-0.47547835,-0.19238304,-0.025375037,-0.43932158,0.47506556,-0.1622289,-0.63302505,-0.16097689,-0.23712528,-0.4655769,1.5059905,-0.3408112,0.96385735,-0.31592503,4
Yahoo_A1real_4_data,-0.48187283,-0.3187236,-0.0911998,-0.4225539,-0.09261256,-0.38680908,0.16016898,0.06399803,-0.63751185,-0.1854756,-0.18745402,-0.46711025,1.0045843,-0.32305378,0.6661404,-0.33304542,4
Yahoo_A1real_50_data,-0.4994117,-0.16406323,0.10609929,-0.30303535,-0.112625346,-0.3459101,0.17770128,0.23889296,-0.614867,-0.35743502,-0.19143458,-0.5263974,1.1418872,-0.40722564,0.5812785,-0.36634466,0
Yahoo_A1real_51_data,-0.23014806,-0.37132984,-0.35750908,-0.5190875,0.06233927,-0.27963609,-0.2787048,0.028256286,-0.72737134,0.18838246,0.06288699,-0.5003925,0.69989514,-0.28959966,0.9015702,-0.5493935,0
Yahoo_A1real_52_data,-0.21435903,-0.15339638,-0.52766967,-0.6850518,-0.041556716,0.00049099966,-0.60934573,0.10536793,-0.012171847,0.166533,0.08586956,-0.06748573,-0.73363936,0.2463696,-0.3560434,-0.5897296,4
Yahoo_A1real_53_data,-0.40519917,-0.5738904,-0.5324467,-0.18252723,-0.030458566,-0.44855464,0.49578118,-0.25720805,-0.63543123,-0.11452943,-0.2290862,-0.44323593,1.4530089,-0.3421041,1.0056626,-0.25389037,0
Yahoo_A1real_54_data,-0.34614828,-0.15799052,-0.074739486,-0.32235405,-0.09610594,-0.29739755,0.036416035,0.16081303,-0.603223,-0.23172572,-0.14722458,-0.5424667,0.9503672,-0.3699078,0.6710181,-0.42306176,2
